"","link","Received","Revised","Accepted","Published","Special_issue","days","is_s_issue"
"3008","/2223-7747/11/2/217",2021-12-05,2022-01-10,2022-01-11,2022-01-14,"",40,"No"
"3009","/2223-7747/11/2/218",2021-11-30,2022-01-04,2022-01-10,2022-01-14,"(This article belongs to the Special Issue Pharmacological and Toxicological Study of Medicinal Plants)
",45,"Yes"
"3010","/2223-7747/11/2/219",2021-12-16,2022-01-10,2022-01-11,2022-01-14,"(This article belongs to the Special Issue Improvements/Innovations Related to Fruit Varieties)
",29,"Yes"
"3011","/2223-7747/11/2/220",2021-11-29,2022-01-07,2022-01-12,2022-01-15,"(This article belongs to the Special Issue Natural Resources of Medicinal and Cosmetic Plants)
",47,"Yes"
"3012","/2223-7747/11/2/221",2021-12-25,2022-01-12,2022-01-13,2022-01-15,"(This article belongs to the Special Issue Water Stress and Desiccation Tolerance in Plants Ⅱ)
",21,"Yes"
"3013","/2223-7747/11/2/202",2021-12-27,2022-01-10,2022-01-10,2022-01-13,"(This article belongs to the Special Issue Selected papers from the XVI Congress of the Spanish Society of Horticultural Science (SECH))
",17,"Yes"
"3014","/2223-7747/11/2/203",2021-07-31,2021-09-20,2021-09-23,2022-01-13,"(This article belongs to the Special Issue The Effect of Virus Infections on Fruit)
",166,"Yes"
"3015","/2223-7747/11/2/205",2021-12-16,2022-01-07,2022-01-11,2022-01-13,"(This article belongs to the Special Issue Dynamic Redox-Dependent Adjustment and Signaling in Plants)
",28,"Yes"
"3016","/2223-7747/11/2/204",2021-11-11,2022-01-07,2022-01-10,2022-01-13,"(This article belongs to the Special Issue Diversification in Plants through Polyploidization and Hybridization Processes)
",63,"Yes"
"3017","/2223-7747/11/2/206",2021-12-09,2022-01-04,2022-01-07,2022-01-13,"(This article belongs to the Special Issue Germplasm Resources and Soybean Breeding)
",35,"Yes"
"3018","/2223-7747/11/2/207",2021-12-12,2022-01-06,2022-01-10,2022-01-14,"(This article belongs to the Section Plant Response to Abiotic Stress and Climate Change)
",33,"Yes"
"3019","/2223-7747/11/2/208",2021-12-14,2022-01-05,2022-01-06,2022-01-14,"(This article belongs to the Special Issue Biological Activities of Plant Extracts)
",31,"Yes"
"3020","/2223-7747/11/2/209",2021-10-19,2022-01-08,2022-01-11,2022-01-14,"(This article belongs to the Section Plant Genetic Resources)
",87,"Yes"
"3021","/2223-7747/11/2/210",2021-12-22,2022-01-12,2022-01-12,2022-01-14,"(This article belongs to the Special Issue Physiological and Molecular Mechanisms of Plant Responses to Abiotic Stress)
",23,"Yes"
"3022","/2223-7747/11/2/211",2021-12-06,2022-01-09,2022-01-10,2022-01-14,"(This article belongs to the Topic Frontiers in Phytochemicals)
",39,"Yes"
"3023","/2223-7747/11/2/192",2021-12-22,2022-01-07,2022-01-08,2022-01-12,"(This article belongs to the Special Issue Crop Adaptation to Elevated CO2 and Temperature)
",21,"Yes"
"3024","/2223-7747/11/2/193",2021-12-08,2021-12-30,2022-01-05,2022-01-12,"(This article belongs to the Special Issue Medicinal Plant Extracts)
",35,"Yes"
"3025","/2223-7747/11/2/195",2021-12-04,2021-12-30,2021-12-31,2022-01-12,"(This article belongs to the Topic Physiological and Molecular Characterization of Crop Tolerance to Abiotic Stresses)
",39,"Yes"
"3026","/2223-7747/11/2/194",2021-12-09,2021-12-27,2022-01-08,2022-01-12,"(This article belongs to the Section Phytochemistry)
",34,"Yes"
"3027","/2223-7747/11/2/196",2021-12-16,2022-01-10,2022-01-10,2022-01-12,"(This article belongs to the Special Issue Selected Papers from Conference of CYSENI 2021)
",27,"Yes"
"3028","/2223-7747/11/2/197",2021-11-22,2021-12-24,2022-01-08,2022-01-12,"(This article belongs to the Special Issue Degradation of Plant Organelles and Cell Remodeling during Autophagy)
",51,"Yes"
"3029","/2223-7747/11/2/198",2021-12-06,2021-12-30,2022-01-03,2022-01-13,"(This article belongs to the Special Issue Essential Oil Characterisation and Biological Activity of Extracts of Medical Plants from Europe)
",38,"Yes"
"3030","/2223-7747/11/2/199",2021-11-23,2022-01-08,2022-01-09,2022-01-13,"(This article belongs to the Topic Physiological and Molecular Characterization of Crop Tolerance to Abiotic Stresses)
",51,"Yes"
"3031","/2223-7747/11/2/200",2021-12-16,2022-01-05,2022-01-06,2022-01-13,"(This article belongs to the Special Issue The Role of Lipid-Hydrolyzing Proteins in Plant Growth)
",28,"Yes"
"3032","/2223-7747/11/2/201",2021-12-27,2022-01-05,2022-01-10,2022-01-13,"(This article belongs to the Special Issue Emerging Technologies for Reducing Postharvest Loss of Fruits and Vegetables)
",17,"Yes"
"3033","/2223-7747/11/2/182",2021-12-14,2022-01-06,2022-01-07,2022-01-11,"(This article belongs to the Special Issue Advances in Genome Size Evolution of Plants)
",28,"Yes"
"3034","/2223-7747/11/2/183",2021-12-02,2022-01-07,2022-01-07,2022-01-11,"(This article belongs to the Special Issue The Role of Fertilizers in Boosting Plant Adaptation to Biotic and Abiotic Stresses)
",40,"Yes"
"3035","/2223-7747/11/2/185",2021-12-15,2021-12-31,2022-01-06,2022-01-11,"(This article belongs to the Special Issue In Vitro Conservation of Endangered and Value-Added Plant Species)
",27,"Yes"
"3036","/2223-7747/11/2/186",2021-11-30,2021-12-30,2022-01-01,2022-01-11,"(This article belongs to the Topic Frontiers in Phytochemicals)
",42,"Yes"
"3037","/2223-7747/11/2/184",2021-12-16,2022-01-07,2022-01-07,2022-01-11,"(This article belongs to the Special Issue Weaponizing Plants: Biocontrol and Biosecurity in Plant Protection)
",26,"Yes"
"3038","/2223-7747/11/2/187",2021-12-15,2022-01-07,2022-01-07,2022-01-11,"(This article belongs to the Special Issue Advances in Plant Regeneration Ⅱ)
",27,"Yes"
"3039","/2223-7747/11/2/188",2021-11-17,2021-12-21,2022-01-06,2022-01-11,"(This article belongs to the Special Issue Emerging Molecular Diagnostics for Plant Virology)
",55,"Yes"
"3040","/2223-7747/11/2/189",2021-12-14,2022-01-04,2022-01-05,2022-01-11,"(This article belongs to the Special Issue Plant Essential Oil with Biological Activity)
",28,"Yes"
"3041","/2223-7747/11/2/190",2021-11-25,2021-12-28,2022-01-03,2022-01-12,"(This article belongs to the Special Issue Chromatin Integration and Dynamics of Environmental Cues)
",48,"Yes"
"3042","/2223-7747/11/2/191",2021-11-01,2021-12-21,2022-01-08,2022-01-12,"(This article belongs to the Special Issue Plant Adaptogens: Natural Medicaments for the 21st Century)
",72,"Yes"
"3043","/2223-7747/11/2/172",2021-12-10,2021-12-27,2022-01-05,2022-01-10,"(This article belongs to the Special Issue Metabolomic and Morphological Adaptations of Terrestrial Ecosystems under Global Change)
",31,"Yes"
"3044","/2223-7747/11/2/174",2021-11-30,2022-01-01,2022-01-04,2022-01-10,"(This article belongs to the Special Issue Physiological Aspects of Plant Response to Pathogens and Abiotic Stress)
",41,"Yes"
"3045","/2223-7747/11/2/175",2021-12-09,2021-12-30,2022-01-06,2022-01-10,"(This article belongs to the Special Issue Physiological and Molecular Mechanisms of Plant Responses to Abiotic Stress)
",32,"Yes"
"3046","/2223-7747/11/2/173",2021-12-16,2022-01-01,2022-01-04,2022-01-10,"(This article belongs to the Special Issue Research of Bioactive Substances in Plant Extracts)
",25,"Yes"
"3047","/2223-7747/11/2/176",2021-12-24,2022-01-06,2022-01-07,2022-01-10,"(This article belongs to the Section Crop Physiology and Crop Production)
",17,"Yes"
"3048","/2223-7747/11/2/178",2021-11-22,2021-12-30,2022-01-07,2022-01-11,"(This article belongs to the Special Issue Mechanism of Plant Somatic Embryogenesis)
",50,"Yes"
"3049","/2223-7747/11/2/179",2021-12-08,2022-01-08,2022-01-10,2022-01-11,"(This article belongs to the Special Issue The Potential of Plants to Absorb Xenobiotics)
",34,"Yes"
"3050","/2223-7747/11/2/180",2021-12-16,2022-01-02,2022-01-04,2022-01-11,"(This article belongs to the Special Issue Biological Control of Plant Diseases)
",26,"Yes"
"3051","/2223-7747/11/2/181",2021-11-29,2021-12-29,2022-01-05,2022-01-11,"(This article belongs to the Special Issue Stress Alleviation in Plants: From Molecular to Ecophysiological Aspects)
",43,"Yes"
"3052","/2223-7747/11/2/161",2021-12-22,2022-01-04,2022-01-05,2022-01-07,"(This article belongs to the Special Issue The Effect of Abiotic Stress on Grapevine: A Physiological, Transcriptional and Metabolic Perspective)
",16,"Yes"
"3053","/2223-7747/11/2/163",2021-12-09,2022-01-02,2022-01-05,2022-01-07,"(This article belongs to the Special Issue Plant Bioinformatics: Applications and Databases)
",29,"Yes"
"3054","/2223-7747/11/2/164",2021-12-07,2021-12-27,2022-01-05,2022-01-08,"(This article belongs to the Special Issue Wheat Crop Improvement (by Transgenic and Conventional Breeding Methods))
",32,"Yes"
"3055","/2223-7747/11/2/165",2021-11-18,2022-01-04,2022-01-05,2022-01-08,"(This article belongs to the Special Issue What Makes the Life of Stressed Plants a Little Easier? Defense Mechanisms against Adverse Conditions)
",51,"Yes"
"3056","/2223-7747/11/2/166",2021-12-23,2022-01-04,2022-01-06,2022-01-08,"(This article belongs to the Special Issue New Insights in the Research of Bioactive Compounds from Plant Origin with Nutraceutical and Pharmaceutical Potential)
",16,"Yes"
"3057","/2223-7747/11/2/167",2021-11-16,2022-01-06,2022-01-06,2022-01-09,"(This article belongs to the Special Issue Plant-Insect Interactions)
",54,"Yes"
"3058","/2223-7747/11/2/168",2021-12-07,2021-12-29,2022-01-06,2022-01-09,"(This article belongs to the Special Issue The Genetic Diversity, Biotechnological Tools, and Phenotypic Trait Variation of Olea europaea L.: Studies to Support Breeding Programs)
",33,"Yes"
"3059","/2223-7747/11/2/169",2021-11-15,2022-01-03,2022-01-06,2022-01-09,"(This article belongs to the Topic Soil Fertility and Plant Nutrition for Sustainable Agriculture)
",55,"Yes"
"3060","/2223-7747/11/2/170",2021-12-09,2021-12-30,2022-01-06,2022-01-09,"(This article belongs to the Collection Bioactive Compounds in Plants)
",31,"Yes"
"3061","/2223-7747/11/2/152",2021-12-17,2021-12-31,2022-01-03,2022-01-06,"(This article belongs to the Special Issue Medicinal Plant Extracts)
",20,"Yes"
"3062","/2223-7747/11/2/153",2021-12-15,2021-12-24,2021-12-28,2022-01-06,"(This article belongs to the Special Issue Natural Compounds: A Bio-Agent for Plant Protection)
",22,"Yes"
"3063","/2223-7747/11/2/154",2021-11-04,2021-12-28,2022-01-02,2022-01-07,"(This article belongs to the Special Issue Plant Physiological, Biochemical, and Molecular Responses to Abiotic Stresses)
",64,"Yes"
"3064","/2223-7747/11/2/155",2021-10-25,2021-12-14,2021-12-16,2022-01-07,"(This article belongs to the Special Issue Developmental and Genetic Mechanisms of Floral Structure)
",74,"Yes"
"3065","/2223-7747/11/2/157",2021-11-22,2021-12-21,2021-12-28,2022-01-07,"(This article belongs to the Special Issue Sensors and Information Technologies for Plant Development Monitoring)
",46,"Yes"
"3066","/2223-7747/11/2/156",2021-12-02,2021-12-23,2022-01-04,2022-01-07,"(This article belongs to the Special Issue Ecological Processes of Root–Soil Interface)
",36,"Yes"
"3067","/2223-7747/11/2/158",2021-11-18,2021-12-20,2021-12-29,2022-01-07,"(This article belongs to the Special Issue Nutrient Management Effects on Wine Grape Production and Wine Quality)
",50,"Yes"
"3068","/2223-7747/11/2/159",2021-12-14,2022-01-01,2022-01-05,2022-01-07,"(This article belongs to the Special Issue 10th Anniversary of Plants—Recent Advances and Perspectives)
",24,"Yes"
"3069","/2223-7747/11/2/160",2021-11-23,2021-12-18,2022-01-06,2022-01-07,"(This article belongs to the Special Issue Seed Dormancy and Germination)
",45,"Yes"
"3070","/2223-7747/11/2/162",2021-12-20,2022-01-04,2022-01-06,2022-01-07,"(This article belongs to the Topic Soil Fertility and Plant Nutrition for Sustainable Agriculture)
",18,"Yes"
"3071","/2223-7747/11/1/143",2021-11-24,2021-12-22,2022-01-03,2022-01-05,"(This article belongs to the Special Issue Young Investigators in Plant Sciences)
",42,"Yes"
"3072","/2223-7747/11/1/140",2021-09-14,2021-12-18,2021-12-31,2022-01-05,"(This article belongs to the Special Issue Studies on Cannabis sativa and Cannabinoids)
",113,"Yes"
"3073","/2223-7747/11/2/144",2021-12-03,2021-12-30,2021-12-31,2022-01-06,"(This article belongs to the Special Issue Structural and Functional Analysis of Extracts in Plants II)
",34,"Yes"
"3074","/2223-7747/11/2/145",2021-11-14,2021-12-30,2022-01-04,2022-01-06,"(This article belongs to the Special Issue Duckweed: Research Meets Applications)
",53,"Yes"
"3075","/2223-7747/11/2/147",2021-12-10,2021-12-30,2021-12-31,2022-01-06,"(This article belongs to the Special Issue Polyphenols in Plants)
",27,"Yes"
"3076","/2223-7747/11/2/148",2021-11-19,2021-12-30,2022-01-05,2022-01-06,"(This article belongs to the Special Issue Production of Secondary Metabolites In Vitro)
",48,"Yes"
"3077","/2223-7747/11/2/146",2021-11-25,2021-12-31,2022-01-04,2022-01-06,"(This article belongs to the Special Issue Plant Molecular Cytogenetics)
",42,"Yes"
"3078","/2223-7747/11/2/149",2021-12-18,2022-01-01,2022-01-03,2022-01-06,"(This article belongs to the Special Issue Grain Quality: Genetic Diversity for Technological Diversity)
",19,"Yes"
"3079","/2223-7747/11/2/150",2021-11-13,2021-12-25,2021-12-30,2022-01-06,"(This article belongs to the Special Issue Plant Regeneration and Organ Formation)
",54,"Yes"
"3080","/2223-7747/11/2/151",2021-12-11,2021-12-26,2022-01-05,2022-01-06,"(This article belongs to the Collection Advances in Plant Breeding)
",26,"Yes"
"3081","/2223-7747/11/1/132",2021-11-23,2021-12-29,2021-12-29,2022-01-04,"",42,"No"
"3082","/2223-7747/11/1/133",2021-11-22,2021-12-14,2021-12-17,2022-01-04,"(This article belongs to the Special Issue Biostimulants as Growth Promoting and Stress Protecting Compounds)
",43,"Yes"
"3083","/2223-7747/11/1/134",2021-12-13,2021-12-30,2022-01-03,2022-01-04,"(This article belongs to the Special Issue Phytochemistry of Aromatic and Medicinal Plants)
",22,"Yes"
"3084","/2223-7747/11/1/135",2021-11-24,2021-12-21,2021-12-29,2022-01-04,"(This article belongs to the Special Issue Biological Activities of Plant Extracts)
",41,"Yes"
"3085","/2223-7747/11/1/136",2021-11-29,2021-12-31,2022-01-01,2022-01-04,"",36,"No"
"3086","/2223-7747/11/1/137",2021-11-23,2021-12-26,2021-12-27,2022-01-05,"(This article belongs to the Special Issue DNA Barcoding for Herbal Medicines)
",43,"Yes"
"3087","/2223-7747/11/1/138",2021-12-12,2021-12-31,2021-12-31,2022-01-05,"(This article belongs to the Section Plant–Soil Interactions)
",24,"Yes"
"3088","/2223-7747/11/1/139",2021-11-21,2021-12-17,2021-12-19,2022-01-05,"(This article belongs to the Special Issue Molecular Mechanism of Seed Germination under Different Environment Conditions)
",45,"Yes"
"3089","/2223-7747/11/1/141",2021-12-15,2021-12-28,2021-12-30,2022-01-05,"(This article belongs to the Special Issue Uncovering the Function and Mechanism of Green Leaf Volatiles in Plant Stress Response)
",21,"Yes"
"3090","/2223-7747/11/1/142",2021-11-25,2021-12-22,2022-01-02,2022-01-05,"(This article belongs to the Special Issue Precision Nutrient Management for Climate-Smart Agriculture)
",41,"Yes"
"3091","/2223-7747/11/1/122",2021-10-28,2021-11-22,2021-11-23,2022-01-01,"",65,"No"
"3092","/2223-7747/11/1/123",2021-12-17,2021-12-28,2021-12-29,2022-01-01,"(This article belongs to the Special Issue Specialized Metabolites of Plants—Evaluation of Functional and Biological Value)
",15,"Yes"
"3093","/2223-7747/11/1/124",2021-11-30,2021-12-28,2021-12-30,2022-01-02,"(This article belongs to the Special Issue Plant Tissue Culture and Secondary Metabolites Production)
",33,"Yes"
"3094","/2223-7747/11/1/125",2021-12-03,2021-12-24,2021-12-29,2022-01-03,"(This article belongs to the Special Issue 10th Anniversary of Plants—Recent Advances and Perspectives)
",31,"Yes"
"3095","/2223-7747/11/1/126",2021-12-14,2021-12-29,2021-12-29,2022-01-04,"(This article belongs to the Special Issue Structural and Functional Analysis of Extracts in Plants II)
",21,"Yes"
"3096","/2223-7747/11/1/127",2021-09-30,2021-10-30,2021-11-05,2022-01-04,"(This article belongs to the Special Issue The Potential of Plants to Absorb Xenobiotics)
",96,"Yes"
"3097","/2223-7747/11/1/128",2021-10-15,2021-12-22,2021-12-28,2022-01-04,"(This article belongs to the Section Plant Protection and Biotic Interactions)
",81,"Yes"
"3098","/2223-7747/11/1/129",2021-11-01,2021-12-14,2021-12-16,2022-01-04,"",64,"No"
"3099","/2223-7747/11/1/131",2021-11-12,2021-12-24,2021-12-27,2022-01-04,"(This article belongs to the Collection Feature Papers in Plant Ecology)
",53,"Yes"
"3100","/2223-7747/11/1/112",2021-12-10,2021-12-28,2021-12-29,2021-12-30,"(This article belongs to the Special Issue Agricultural Microbiology)
",20,"Yes"
"3101","/2223-7747/11/1/113",2021-11-18,2021-12-22,2021-12-23,2021-12-30,"(This article belongs to the Special Issue Responses of Durum Wheat to Abiotic Stress)
",42,"Yes"
"3102","/2223-7747/11/1/114",2021-12-08,2021-12-22,2021-12-24,2021-12-30,"(This article belongs to the Section Phytochemistry)
",22,"Yes"
"3103","/2223-7747/11/1/115",2021-11-25,2021-12-20,2021-12-27,2021-12-31,"(This article belongs to the Special Issue Salinity Stress Tolerance in Plants)
",36,"Yes"
"3104","/2223-7747/11/1/116",2021-12-03,2021-12-12,2021-12-18,2021-12-31,"",28,"No"
"3105","/2223-7747/11/1/117",2021-11-09,2021-12-24,2021-12-28,2021-12-31,"(This article belongs to the Special Issue Fruit Quality and Ripening in Prunus)
",52,"Yes"
"3106","/2223-7747/11/1/118",2021-11-17,2021-12-16,2021-12-22,2021-12-31,"(This article belongs to the Collection Medicinal Chemistry of Aromatic Plants)
",44,"Yes"
"3107","/2223-7747/11/1/119",2021-12-11,2021-12-27,2021-12-28,2021-12-31,"(This article belongs to the Special Issue Light and Plant Response: Adaptation to Extremes, Phenotypic Plasticity and Plant Competition)
",20,"Yes"
"3108","/2223-7747/11/1/121",2021-11-27,2021-12-22,2021-12-27,2021-12-31,"(This article belongs to the Special Issue Regulations by Light Quantity and Quality and Their Effects on Crops)
",34,"Yes"
"3109","/2223-7747/11/1/120",2021-10-08,2021-12-09,2021-12-20,2021-12-31,"(This article belongs to the Special Issue Alpine Ecosystems in a Changing World)
",84,"Yes"
"3110","/2223-7747/11/1/102",2021-10-28,2021-12-03,2021-12-09,2021-12-30,"(This article belongs to the Special Issue Nutrient Stress Tolerance in Plants)
",63,"Yes"
"3111","/2223-7747/11/1/103",2021-11-18,2021-12-15,2021-12-20,2021-12-30,"(This article belongs to the Special Issue Research Progress on the Application of Biotechnology in Fruit Crop Breeding)
",42,"Yes"
"3112","/2223-7747/11/1/105",2021-11-30,2021-12-22,2021-12-23,2021-12-30,"(This article belongs to the Special Issue Metal (Loid)s Tolerance in Plants)
",30,"Yes"
"3113","/2223-7747/11/1/104",2021-11-24,2021-12-17,2021-12-27,2021-12-30,"(This article belongs to the Special Issue Biostimulants as Growth Promoting and Stress Protecting Compounds)
",36,"Yes"
"3114","/2223-7747/11/1/107",2021-12-01,2021-12-22,2021-12-24,2021-12-30,"(This article belongs to the Collection The Use and Management of Invasive Plants)
",29,"Yes"
"3115","/2223-7747/11/1/108",2021-11-06,2021-12-24,2021-12-26,2021-12-30,"",54,"No"
"3116","/2223-7747/11/1/109",2021-11-17,2021-12-15,2021-12-16,2021-12-30,"(This article belongs to the Special Issue Use of Nanomaterials in Agriculture)
",43,"Yes"
"3117","/2223-7747/11/1/110",2021-11-22,2021-12-22,2021-12-28,2021-12-30,"(This article belongs to the Special Issue Role of Trees in Phytoremediation of Soils/Areas Polluted with Trace Elements)
",38,"Yes"
"3118","/2223-7747/11/1/111",2021-11-28,2021-12-19,2021-12-27,2021-12-30,"(This article belongs to the Topic Soil Fertility and Plant Nutrition for Sustainable Agriculture)
",32,"Yes"
"3119","/2223-7747/11/1/92",2021-11-28,2021-12-21,2021-12-22,2021-12-28,"(This article belongs to the Special Issue Functional Analysis of Starch Metabolism in Plants)
",30,"Yes"
"3120","/2223-7747/11/1/93",2021-11-17,2021-12-23,2021-12-23,2021-12-28,"(This article belongs to the Special Issue Parasitic Weeds: Biology and Control)
",41,"Yes"
"3121","/2223-7747/11/1/94",2021-11-14,2021-12-17,2021-12-24,2021-12-28,"(This article belongs to the Special Issue Plant Derivatives and Their Pharmaceutical Potential)
",44,"Yes"
"3122","/2223-7747/11/1/95",2021-11-29,2021-12-20,2021-12-23,2021-12-28,"(This article belongs to the Special Issue Plant Physiology and Environmental Stresses)
",29,"Yes"
"3123","/2223-7747/11/1/96",2021-11-25,2021-12-23,2021-12-27,2021-12-29,"(This article belongs to the Section Crop Physiology and Crop Production)
",34,"Yes"
"3124","/2223-7747/11/1/97",2021-10-11,2021-12-01,2021-12-11,2021-12-29,"(This article belongs to the Special Issue Molecular Mechanism of Resistance to Stress in Cotton)
",79,"Yes"
"3125","/2223-7747/11/1/98",2021-11-18,2021-12-23,2021-12-27,2021-12-29,"(This article belongs to the Special Issue Responses of Durum Wheat to Abiotic Stress)
",41,"Yes"
"3126","/2223-7747/11/1/99",2021-11-16,2021-11-30,2021-12-22,2021-12-29,"(This article belongs to the Special Issue Green Extraction and Bioactivity of Plant Natural Products)
",43,"Yes"
"3127","/2223-7747/11/1/100",2021-12-14,2021-12-23,2021-12-27,2021-12-29,"(This article belongs to the Special Issue Antioxidant Activity of Medical Plants)
",15,"Yes"
"3128","/2223-7747/11/1/101",2021-12-17,2021-12-24,2021-12-27,2021-12-29,"(This article belongs to the Special Issue Advances in Functional Food Products Derived from Plant)
",12,"Yes"
"3129","/2223-7747/11/1/83",2021-11-26,2021-12-23,2021-12-26,2021-12-28,"(This article belongs to the Topic Plant Functional Genomics and Crop Genetic Improvement)
",32,"Yes"
"3130","/2223-7747/11/1/82",2021-10-27,2021-12-16,2021-12-22,2021-12-28,"(This article belongs to the Special Issue Updates on African Traditional Medicinal Plants Research)
",62,"Yes"
"3131","/2223-7747/11/1/84",2021-11-30,2021-12-23,2021-12-24,2021-12-28,"(This article belongs to the Special Issue New Insights into Plants’ Defense Mechanisms against Biotic Stresses)
",28,"Yes"
"3132","/2223-7747/11/1/86",2021-11-19,2021-12-23,2021-12-25,2021-12-28,"(This article belongs to the Special Issue Phytoremediation: New Approaches and Perspectives)
",39,"Yes"
"3133","/2223-7747/11/1/87",2021-10-08,2021-11-28,2021-11-29,2021-12-28,"(This article belongs to the Special Issue 10th Anniversary of Plants—Recent Advances and Perspectives)
",81,"Yes"
"3134","/2223-7747/11/1/89",2021-10-30,2021-12-06,2021-12-07,2021-12-28,"(This article belongs to the Topic Soil Fertility and Plant Nutrition for Sustainable Agriculture)
",59,"Yes"
"3135","/2223-7747/11/1/85",2021-11-30,2021-12-22,2021-12-27,2021-12-28,"(This article belongs to the Special Issue Metal and Metalloid Toxicity in Plants)
",28,"Yes"
"3136","/2223-7747/11/1/88",2021-11-23,2021-12-23,2021-12-25,2021-12-28,"(This article belongs to the Section Plant Systematics, Taxonomy, Nomenclature and Classification)
",35,"Yes"
"3137","/2223-7747/11/1/90",2021-10-26,2021-12-15,2021-12-23,2021-12-28,"(This article belongs to the Special Issue Plant Tissue Culture II)
",63,"Yes"
"3138","/2223-7747/11/1/91",2021-11-30,2021-12-18,2021-12-24,2021-12-28,"(This article belongs to the Special Issue Factors Affecting Yield, Quality, Antioxidants, Mineral Composition and Residual Biomass Valorization of Vegetable Crops 2.0)
",28,"Yes"
"3139","/2223-7747/11/1/72",2021-11-07,2021-12-23,2021-12-23,2021-12-27,"(This article belongs to the Special Issue Role of Plants and Cyanobacteria in Environmental Resilience and Ecosystem Sustainability)
",50,"Yes"
"3140","/2223-7747/11/1/73",2021-11-18,2021-12-22,2021-12-22,2021-12-27,"(This article belongs to the Special Issue Modelling Plant Diseases for Precision Crop Protection)
",39,"Yes"
"3141","/2223-7747/11/1/74",2021-11-16,2021-12-22,2021-12-22,2021-12-27,"(This article belongs to the Special Issue Selected Articles from the 6th International Scientific Conference “Plant Genetics, Genomics, Bioinformatics and Biotechnology” (PlantGen2021))
",41,"Yes"
"3142","/2223-7747/11/1/75",2021-11-22,2021-12-06,2021-12-20,2021-12-27,"(This article belongs to the Topic Soil Fertility and Plant Nutrition for Sustainable Agriculture)
",35,"Yes"
"3143","/2223-7747/11/1/76",2021-12-05,2021-12-21,2021-12-24,2021-12-27,"(This article belongs to the Special Issue Fruit Polyphenol Extract)
",22,"Yes"
"3144","/2223-7747/11/1/77",2021-11-14,2021-12-23,2021-12-23,2021-12-27,"(This article belongs to the Special Issue Super-Weeds: Knowledge of Their Biology, Physiology and Ecology Will Alleviate Their Effects on Crops and Enhance Management Options for Long-Term Control)
",43,"Yes"
"3145","/2223-7747/11/1/78",2021-12-07,2021-12-17,2021-12-20,2021-12-27,"(This article belongs to the Special Issue Spicy and Aromatic Plants)
",20,"Yes"
"3146","/2223-7747/11/1/79",2021-11-26,2021-12-24,2021-12-24,2021-12-27,"(This article belongs to the Section Plant Genetics, Genomics and Biotechnology)
",31,"Yes"
"3147","/2223-7747/11/1/81",2021-12-07,2021-12-24,2021-12-27,2021-12-28,"(This article belongs to the Special Issue Fungal Endophytes against Plant Pathogenic Fungi)
",21,"Yes"
"3148","/2223-7747/11/1/62",2021-11-09,2021-12-18,2021-12-22,2021-12-25,"(This article belongs to the Special Issue Biosynthesis, Function, and Application of Plant Volatiles)
",46,"Yes"
"3149","/2223-7747/11/1/63",2021-12-05,2021-12-23,2021-12-23,2021-12-25,"(This article belongs to the Special Issue New Knowledge in Bryology 2.0)
",20,"Yes"
"3150","/2223-7747/11/1/64",2021-12-06,2021-12-22,2021-12-24,2021-12-26,"(This article belongs to the Collection Bioactive Compounds in Plants)
",20,"Yes"
"3151","/2223-7747/11/1/65",2021-11-28,2021-12-23,2021-12-23,2021-12-26,"(This article belongs to the Section Plant Genetics, Genomics and Biotechnology)
",28,"Yes"
"3152","/2223-7747/11/1/67",2021-11-19,2021-12-09,2021-12-16,2021-12-26,"(This article belongs to the Special Issue Sustainable Recovery of Bio-Active Compounds from Fruit and Vegetable)
",37,"Yes"
"3153","/2223-7747/11/1/68",2021-10-12,2021-12-11,2021-12-14,2021-12-26,"(This article belongs to the Special Issue Germplasm Resources and Soybean Breeding)
",75,"Yes"
"3154","/2223-7747/11/1/66",2021-11-24,2021-12-22,2021-12-23,2021-12-26,"(This article belongs to the Special Issue Plant Essential Oil with Biological Activity)
",32,"Yes"
"3155","/2223-7747/11/1/69",2021-11-02,2021-12-22,2021-12-23,2021-12-27,"(This article belongs to the Special Issue Threatened Vegetation and Environmental Management)
",55,"Yes"
"3156","/2223-7747/11/1/70",2021-12-02,2021-12-22,2021-12-23,2021-12-27,"(This article belongs to the Section Phytochemistry)
",25,"Yes"
"3157","/2223-7747/11/1/71",2021-11-28,2021-12-22,2021-12-23,2021-12-27,"(This article belongs to the Special Issue Advanced Research on Sprouts and Microgreens as a Source of Bioactive Compounds)
",29,"Yes"
"3158","/2223-7747/11/1/51",2021-11-26,2021-12-15,2021-12-20,2021-12-24,"(This article belongs to the Special Issue Plant Genome Editing: Progress, Achievements, Applications and Future Prospects)
",28,"Yes"
"3159","/2223-7747/11/1/53",2021-12-03,2021-12-23,2021-12-24,2021-12-25,"(This article belongs to the Special Issue Invasive Alien Species in Protected Areas)
",22,"Yes"
"3160","/2223-7747/11/1/55",2021-11-16,2021-12-16,2021-12-21,2021-12-25,"(This article belongs to the Special Issue Regulation of Plant Responses to Heat and Drought Stress)
",39,"Yes"
"3161","/2223-7747/11/1/54",2021-11-28,2021-12-15,2021-12-22,2021-12-25,"(This article belongs to the Special Issue Structural and Functional Analysis of Extracts in Plants II)
",27,"Yes"
"3162","/2223-7747/11/1/56",2021-11-25,2021-12-15,2021-12-22,2021-12-25,"(This article belongs to the Special Issue Development of the Legume Root Nodules)
",30,"Yes"
