"special_issue","num_papers","flags","prop_flag","deadline","latest_sub","rt_sum_vector2","d_over_deadline"
"https://www.mdpi.com/journal/agronomy/special_issues/management_environmental_maize_yield",12,2,0.167,2018-11-05,2018-11-14,"2,2,0,0",-9
"https://www.mdpi.com/journal/agronomy/special_issues/Water_Use_Vineyards",5,2,0.4,2022-07-15,2022-07-31,"2,2,0,0",-16
"https://www.mdpi.com/journal/agronomy/special_issues/W0EN964704",5,2,0.4,2023-04-30,2023-05-05,"1,1,1,1,0,0",-5
"https://www.mdpi.com/journal/agronomy/special_issues/soil_microorganisms_crop",6,0,0,2023-05-31,2023-06-22,"0,0",-22
"https://www.mdpi.com/journal/agronomy/special_issues/crop_adaptation_mitigation_stress_",6,1,0.167,2023-02-20,2023-02-20,"1,1",0
"https://www.mdpi.com/journal/agronomy/special_issues/molecular_genetic",7,1,0.143,2021-03-01,2021-08-04,"1,1,0,0",-156
"https://www.mdpi.com/journal/agronomy/special_issues/genetic_bioinformatics_crops",6,2,0.333,2022-02-28,2022-04-12,"2,2",-43
"https://www.mdpi.com/journal/agronomy/special_issues/Genetic_Disease_Crops",5,0,0,2020-12-31,2020-12-31,"0,0,0,0",0
"https://www.mdpi.com/journal/agronomy/special_issues/crop_domestication_evolution",7,1,0.143,2020-08-20,2019-11-07,"1,1,1,1,1,1",287
"https://www.mdpi.com/journal/agronomy/special_issues/nitrogen_farming",15,5,0.333,2023-06-30,2023-07-21,"3,3,2,2,1,1,0,0",-21
"https://www.mdpi.com/journal/agronomy/special_issues/improvement_of_crops",7,2,0.286,2022-02-15,2022-02-05,"1,1,1,1,1,1",10
"https://www.mdpi.com/journal/agronomy/special_issues/R93414033U",12,4,0.333,2023-09-30,2023-09-04,"3,3,3,3,2,2",26
"https://www.mdpi.com/journal/agronomy/special_issues/novel_approache_weed_management",13,5,0.385,2023-04-14,2023-03-10,"4,4,1,1,4,4",35
"https://www.mdpi.com/journal/agronomy/special_issues/Spectroscopy-Agriculture",9,3,0.333,2023-03-20,2023-07-24,"3,3,0,0",-126
"https://www.mdpi.com/journal/agronomy/special_issues/OV0LT9DKNZ",6,1,0.167,2024-04-10,2024-03-29,"1,1",12
"https://www.mdpi.com/journal/agronomy/special_issues/Genotype_Environment",14,0,0,2021-04-30,2021-04-30,"0,0,0,0,0,0",0
"https://www.mdpi.com/journal/agronomy/special_issues/circular_agriculture",10,2,0.2,2022-09-15,2022-09-08,"2,2,2,2",7
"https://www.mdpi.com/journal/agronomy/special_issues/Land_Management_Impacts",13,3,0.231,2022-03-31,2021-12-30,"1,1,2,2,0,0",91
"https://www.mdpi.com/journal/agronomy/special_issues/Growth_Regulators_Stress",5,0,0,2020-09-30,2020-11-12,"0,0",-43
"https://www.mdpi.com/journal/agronomy/special_issues/Root_Disease_pest_management",5,1,0.2,2021-03-31,2021-03-30,"1,1",1
"https://www.mdpi.com/journal/agronomy/special_issues/Landscape_Management_Impacts",5,2,0.4,2023-02-28,2022-11-30,"2,2,2,2,0,0",90
"https://www.mdpi.com/journal/agronomy/special_issues/Interdependent_Agricultural_Landscapes",10,1,0.1,2021-09-30,2021-06-24,"1,1",98
"https://www.mdpi.com/journal/agronomy/special_issues/Grazing_Rangelands",6,3,0.5,2022-12-20,2022-08-10,"1,1,2,2",132
"https://www.mdpi.com/journal/agronomy/special_issues/1951LE8139",1,0,0,2024-04-30,2024-03-29,"0,0,0,0",32
"https://www.mdpi.com/journal/agronomy/special_issues/wheat_quality",10,2,0.2,2022-05-10,2022-05-08,"2,2,0,0,0,0,1,1",2
"https://www.mdpi.com/journal/agronomy/special_issues/crop_breeding_tech",7,1,0.143,2011-11-30,2012-06-11,"0,0,0,0,1,1",-194
"https://www.mdpi.com/journal/agronomy/special_issues/efficiency_nitrogen",7,0,0,2016-01-31,2016-01-31,"0,0,0,0",0
"https://www.mdpi.com/journal/agronomy/special_issues/food_waste_sustainability",8,2,0.25,2023-10-30,2023-10-11,"2,2,2,2,1,1",19
"https://www.mdpi.com/journal/agronomy/special_issues/D3M5IOHG9U",10,2,0.2,2023-10-31,2023-10-14,"2,2,2,2",17
"https://www.mdpi.com/journal/agronomy/special_issues/remote-sensing-agriculture-models",6,1,0.167,2021-06-21,2021-06-20,"1,1",1
"https://www.mdpi.com/journal/agronomy/special_issues/Nitrogen_Agricultural_Environmental",5,0,0,2020-08-31,2020-02-19,"0,0",194
"https://www.mdpi.com/journal/agronomy/special_issues/biochar_residues_sustainable_farming_recultivation",15,0,0,2021-12-10,2021-11-30,"0,0",10
"https://www.mdpi.com/journal/agronomy/special_issues/coffee_rust_disease",9,0,0,2021-10-31,2021-12-30,"0,0",-60
"https://www.mdpi.com/journal/agronomy/special_issues/MAPs_connection",10,5,0.5,2022-02-28,2022-03-01,"4,4,1,1,2,2",-1
"https://www.mdpi.com/journal/agronomy/special_issues/Beneficial_Soil_Microorganism",7,0,0,2022-07-31,2022-06-05,"0,0,0,0",56
"https://www.mdpi.com/journal/agronomy/special_issues/ethnic_crops_us",5,3,0.6,2021-09-15,2021-12-09,"2,2,1,1",-85
"https://www.mdpi.com/journal/agronomy/special_issues/18CXERHXT7",10,1,0.1,2024-04-30,2023-12-27,"1,1,0,0",125
"https://www.mdpi.com/journal/agronomy/special_issues/52Y5ATIS0H",8,3,0.375,2024-01-31,2024-02-01,"3,3",-1
"https://www.mdpi.com/journal/agronomy/special_issues/79V5JUK03U",8,2,0.25,2024-02-29,2024-05-07,"2,2,0,0",-68
"https://www.mdpi.com/journal/agronomy/special_issues/microbial_crop_improvement",5,2,0.4,2022-01-31,2022-03-11,"0,0,2,2,0,0",-39
"https://www.mdpi.com/journal/agronomy/special_issues/agroecology_energy_food",5,1,0.2,2023-01-31,2022-12-29,"0,0,1,1,0,0,0,0",33
"https://www.mdpi.com/journal/agronomy/special_issues/computer_vision_crop_protection_agron",9,4,0.444,2023-12-20,2024-01-04,"3,3,1,1",-15
"https://www.mdpi.com/journal/agronomy/special_issues/biochar-organic-waste",9,1,0.111,2020-03-31,2020-03-27,"0,0,1,1",4
"https://www.mdpi.com/journal/agronomy/special_issues/5A2RVB0O9S",9,1,0.111,2023-08-31,2023-08-30,"1,1,0,0,0,0",1
"https://www.mdpi.com/journal/agronomy/special_issues/2PE08HQ07P",11,0,0,2023-12-31,2024-02-06,"0,0",-37
"https://www.mdpi.com/journal/agronomy/special_issues/3172Q0GI82",NA,NA,NA,NA,NA,NA,NA
"https://www.mdpi.com/journal/agronomy/special_issues/Cereal_Biofortification",6,2,0.333,2021-05-21,2021-05-20,"0,0,2,2",1
"https://www.mdpi.com/journal/agronomy/special_issues/Model_Genotype_Environment",5,1,0.2,2021-04-30,2021-04-24,"1,1,0,0",6
"https://www.mdpi.com/journal/agronomy/special_issues/0I15M0R36L",NA,NA,NA,NA,NA,NA,NA
"https://www.mdpi.com/journal/agronomy/special_issues/V4RV47A0HG",3,0,0,2024-04-30,2023-10-06,"0,0,0,0",207
"https://www.mdpi.com/journal/agronomy/special_issues/Fertilizer_Crop_Yield",14,4,0.286,2018-08-31,2019-01-21,"4,4",-143
"https://www.mdpi.com/journal/agronomy/special_issues/Abiotic_Stressors",7,0,0,2021-07-15,2021-07-12,"0,0,0,0",3
"https://www.mdpi.com/journal/agronomy/special_issues/TQ7BBQYQMG",6,0,0,2024-04-30,2024-04-30,"0,0,0,0,0,0,0,0,0,0,0,0",0
"https://www.mdpi.com/journal/agronomy/special_issues/biochar_agriculture_ecosystem",6,0,0,2022-11-20,2022-11-16,"0,0,0,0",4
"https://www.mdpi.com/journal/agronomy/special_issues/potato_breeding",8,3,0.375,2022-04-30,2022-05-07,"3,3,1,1",-7
"https://www.mdpi.com/journal/agronomy/special_issues/disease_management_strategies_fungicide_resistance",5,3,0.6,2023-07-31,2023-02-28,"3,3",153
"https://www.mdpi.com/journal/agronomy/special_issues/pathogenicity_fungus_crop",14,5,0.357,2024-01-25,2023-10-07,"0,0,5,5",110
"https://www.mdpi.com/journal/agronomy/special_issues/biochar_organic_amendments",25,2,0.08,2021-03-15,2021-03-18,"0,0,2,2",-3
"https://www.mdpi.com/journal/agronomy/special_issues/micropropagation_research",5,1,0.2,2022-12-01,2022-12-29,"1,1,1,1",-28
"https://www.mdpi.com/journal/agronomy/special_issues/S0Y2F3MBBR",2,0,0,2024-04-30,2024-05-14,"0,0,0,0",-14
"https://www.mdpi.com/journal/agronomy/special_issues/1380IK79B0",13,3,0.231,2023-12-15,2023-12-14,"2,2,1,1",1
"https://www.mdpi.com/journal/agronomy/special_issues/LQG307475Q",5,2,0.4,2023-12-31,2023-12-04,"1,1,1,1",27
"https://www.mdpi.com/journal/agronomy/special_issues/5008V9PXV7",2,0,0,2024-05-15,2024-03-15,"0,0",61
"https://www.mdpi.com/journal/agronomy/special_issues/E18K759IAF",5,0,0,2023-09-30,2023-06-30,"0,0,0,0,0,0",92
"https://www.mdpi.com/journal/agronomy/special_issues/1QZ6RQY5C9",2,0,0,2024-06-30,2024-06-25,"0,0",5
"https://www.mdpi.com/journal/agronomy/special_issues/Automation-Farming",8,3,0.375,2021-06-15,2021-01-15,"3,3",151
"https://www.mdpi.com/journal/agronomy/special_issues/route",7,0,0,2019-12-15,2020-10-02,"0,0",-292
"https://www.mdpi.com/journal/agronomy/special_issues/agroecology_organic_sustainable_agriculture",17,5,0.294,2020-07-25,2020-07-25,"2,2,1,1,4,4",0
"https://www.mdpi.com/journal/agronomy/special_issues/Crop_Physiological_stress",7,0,0,2021-08-31,2021-08-26,"0,0,0,0",5
"https://www.mdpi.com/journal/agronomy/special_issues/A7D6UWTI1R",11,2,0.182,2023-05-20,2023-07-19,"1,1,0,0,1,1",-60
"https://www.mdpi.com/journal/agronomy/special_issues/nutrient_use_efficiency",8,1,0.125,2021-07-30,2021-12-12,"1,1",-135
"https://www.mdpi.com/journal/agronomy/special_issues/Weed_Pesticide",5,1,0.2,2021-06-25,2021-06-10,"1,1,0,0",15
"https://www.mdpi.com/journal/agronomy/special_issues/9F30XL4Y6P",16,4,0.25,2024-03-31,2024-05-28,"4,4,1,1",-58
"https://www.mdpi.com/journal/agronomy/special_issues/memory_academician_zhuyingguo",11,4,0.364,2022-12-31,2022-11-24,"2,2,1,1,1,1",37
"https://www.mdpi.com/journal/agronomy/special_issues/nondestructive_quality_measurement_fruits_vegetables",6,0,0,2019-10-31,2019-11-13,"0,0,0,0",-13
"https://www.mdpi.com/journal/agronomy/special_issues/wheat_yield",3,2,0.667,2024-05-31,2023-07-02,"2,2,2,2",334
"https://www.mdpi.com/journal/agronomy/special_issues/Herbicide_Resist_Weed",11,2,0.182,2020-08-31,2020-09-10,"0,0,2,2,0,0",-10
"https://www.mdpi.com/journal/agronomy/special_issues/P6KL1UMJ35",1,0,0,2024-04-30,2024-02-19,"0,0,0,0",71
"https://www.mdpi.com/journal/agronomy/special_issues/temperature_resilient",20,2,0.1,2022-09-25,2022-09-23,"1,1,2,2,0,0,0,0",2
"https://www.mdpi.com/journal/agronomy/special_issues/Grazing_Grassland",5,0,0,2021-12-31,2022-01-24,"0,0",-24
"https://www.mdpi.com/journal/agronomy/special_issues/genetic_microbiota_crop",6,0,0,2022-10-20,2022-07-07,"0,0,0,0",105
"https://www.mdpi.com/journal/agronomy/special_issues/chromosome_plant_breeding",9,0,0,2020-07-20,2019-11-11,"0,0",252
"https://www.mdpi.com/journal/agronomy/special_issues/Biomass_Crop_Production",10,2,0.2,2020-10-25,2020-07-17,"2,2",100
"https://www.mdpi.com/journal/agronomy/special_issues/horticultural_genetics_biotechnology",8,0,0,2022-06-20,2022-03-30,"0,0",82
"https://www.mdpi.com/journal/agronomy/special_issues/Cropping-Systems",39,2,0.051,2023-05-15,2023-06-05,"0,0,2,2",-21
"https://www.mdpi.com/journal/agronomy/special_issues/Advances_Pesticide",13,3,0.231,2022-11-21,2022-10-26,"1,1,2,2",26
"https://www.mdpi.com/journal/agronomy/special_issues/micropropagation",6,1,0.167,2021-10-31,2021-10-29,"0,0,1,1",2
"https://www.mdpi.com/journal/agronomy/special_issues/living_soils",6,3,0.5,2022-09-30,2022-03-28,"1,1,1,1,1,1,1,1",186
"https://www.mdpi.com/journal/agronomy/special_issues/952PAE37N0",NA,NA,NA,NA,NA,NA,NA
"https://www.mdpi.com/journal/agronomy/special_issues/036ME3I51J",1,0,0,2024-04-30,2024-04-24,"0,0,0,0",6
"https://www.mdpi.com/journal/agronomy/special_issues/UMR27B975Y",7,1,0.143,2024-03-31,2024-05-06,"1,1",-36
"https://www.mdpi.com/journal/agronomy/special_issues/4995K005KG",6,2,0.333,2024-06-30,2024-02-15,"2,2,2,2",136
"https://www.mdpi.com/journal/agronomy/special_issues/phytoalexins_protection",17,4,0.235,2023-08-31,2023-08-08,"2,2,2,2",23
"https://www.mdpi.com/journal/agronomy/special_issues/integrated_weed_management_decision",15,3,0.2,2021-12-28,2022-02-07,"3,3,0,0,0,0,0,0,3,3",-41
"https://www.mdpi.com/journal/agronomy/special_issues/Agricultural_Wastes_Wastewater_Treatment",5,1,0.2,2021-05-31,2021-05-27,"1,1,1,1",4
"https://www.mdpi.com/journal/agronomy/special_issues/00HL35U8IA",10,0,0,2023-09-30,2023-07-20,"0,0",72
"https://www.mdpi.com/journal/agronomy/special_issues/plantaxonomy_floristic",13,4,0.308,2023-04-30,2023-02-09,"1,1,2,2,3,3,3,3",80
"https://www.mdpi.com/journal/agronomy/special_issues/70B2344027",9,5,0.556,2024-06-30,2024-04-11,"3,3,1,1,0,0,2,2",80
"https://www.mdpi.com/journal/agronomy/special_issues/Y59O7KD815",NA,NA,NA,NA,NA,NA,NA
"https://www.mdpi.com/journal/agronomy/special_issues/aromatic_plant",17,3,0.176,2023-04-30,2022-11-08,"1,1,2,2,0,0",173
"https://www.mdpi.com/journal/agronomy/special_issues/marker_yield",5,0,0,2014-12-01,2015-02-20,"0,0",-81
"https://www.mdpi.com/journal/agronomy/special_issues/Agricultural_Innovations",13,1,0.077,2021-07-01,2021-08-02,"1,1,0,0,1,1",-32
"https://www.mdpi.com/journal/agronomy/special_issues/arbuscular_mycorrhizal_symbiosis_crop",5,0,0,2020-11-20,2020-10-15,"0,0,0,0",36
"https://www.mdpi.com/journal/agronomy/special_issues/Medicinal_Aromatic_Plants_MAPs",13,4,0.308,2022-09-30,2022-10-14,"4,4,2,2",-14
"https://www.mdpi.com/journal/agronomy/special_issues/legumes_cultivars_genetic_improvements",13,1,0.077,2022-07-15,2022-07-16,"1,1",-1
"https://www.mdpi.com/journal/agronomy/special_issues/94NNV4V8FI",6,3,0.5,2024-03-31,2024-02-06,"2,2,1,1",54
"https://www.mdpi.com/journal/agronomy/special_issues/molecular_salt",5,1,0.2,2021-03-01,2020-12-10,"1,1",81
"https://www.mdpi.com/journal/agronomy/special_issues/agriculture_toxicological",5,0,0,2022-10-15,2022-12-11,"0,0",-57
"https://www.mdpi.com/journal/agronomy/special_issues/90D0A6ET1C",5,0,0,2024-05-31,2024-04-30,"0,0,0,0",31
"https://www.mdpi.com/journal/agronomy/special_issues/ricephysioecology_ricecultivation",12,2,0.167,2023-09-30,2024-04-28,"1,1,1,1",-211
"https://www.mdpi.com/journal/agronomy/special_issues/crop_drought",10,0,0,2022-03-31,2022-01-27,"0,0",63
"https://www.mdpi.com/journal/agronomy/special_issues/polyploids_crop",9,4,0.444,2021-11-30,2022-04-25,"3,3,1,1",-146
"https://www.mdpi.com/journal/agronomy/special_issues/durum_wheat_breeding_genetics",7,0,0,2020-05-31,2020-03-24,"0,0,0,0",68
"https://www.mdpi.com/journal/agronomy/special_issues/potential_neglected_species",9,3,0.333,2022-06-30,2023-01-09,"1,1,3,3",-193
"https://www.mdpi.com/journal/agronomy/special_issues/Cultivar_Pulses",12,4,0.333,2023-01-15,2023-01-13,"4,4",2
"https://www.mdpi.com/journal/agronomy/special_issues/medicinal_plants_research",9,0,0,2023-08-31,2023-08-29,"0,0,0,0,0,0",2
"https://www.mdpi.com/journal/agronomy/special_issues/irrigation_soil_management_orchard",6,2,0.333,2020-01-31,2020-02-10,"1,1,2,2",-10
"https://www.mdpi.com/journal/agronomy/special_issues/crop_powdery_mildew",7,3,0.429,2022-04-30,2022-06-16,"3,3,0,0",-47
"https://www.mdpi.com/journal/agronomy/special_issues/M08L0U3QIA",8,0,0,2024-06-20,2024-05-15,"0,0",36
"https://www.mdpi.com/journal/agronomy/special_issues/Woody_Crop",7,1,0.143,2022-08-25,2022-10-25,"1,1,0,0",-61
"https://www.mdpi.com/journal/agronomy/special_issues/rhizosphere_microorganism",6,1,0.167,2023-08-31,2023-10-12,"1,1",-42
"https://www.mdpi.com/journal/agronomy/special_issues/monitoring_control_smart_agriculture",8,2,0.25,2023-03-10,2022-12-27,"2,2",73
"https://www.mdpi.com/journal/agronomy/special_issues/Barley_Genetic_Resources",8,1,0.125,2022-10-20,2022-08-01,"0,0,0,0,1,1",80
"https://www.mdpi.com/journal/agronomy/special_issues/S4V18Z4926",5,1,0.2,2023-11-30,2023-11-30,"0,0,1,1,0,0,0,0",0
"https://www.mdpi.com/journal/agronomy/special_issues/Biostimulants_Physiological_Modulators",25,4,0.16,2022-05-31,2022-05-20,"4,4,3,3",11
"https://www.mdpi.com/journal/agronomy/special_issues/climatic_conditions",5,3,0.6,2023-03-31,2023-05-31,"3,3",-61
"https://www.mdpi.com/journal/agronomy/special_issues/20249T2X95",NA,NA,NA,NA,NA,NA,NA
"https://www.mdpi.com/journal/agronomy/special_issues/7AD5I5N0VF",NA,NA,NA,NA,NA,NA,NA
"https://www.mdpi.com/journal/agronomy/special_issues/new_phenotyping",10,6,0.6,2014-02-15,2014-04-29,"0,0,3,3,3,3,0,0",-73
"https://www.mdpi.com/journal/agronomy/special_issues/NFMH07U59G",5,1,0.2,2024-02-28,2024-04-23,"1,1,0,0",-55
"https://www.mdpi.com/journal/agronomy/special_issues/I882Y0S8Q2",2,0,0,2024-06-30,2024-04-02,"0,0",89
"https://www.mdpi.com/journal/agronomy/special_issues/plant_production_microorganism_potential",7,2,0.286,2022-12-15,2022-09-23,"2,2,0,0,0,0",83
"https://www.mdpi.com/journal/agronomy/special_issues/Plant_Performance_Crop_Management_Practices",9,0,0,2023-03-31,2023-02-18,"0,0,0,0",41
"https://www.mdpi.com/journal/agronomy/special_issues/cucurbitaceae_breeding",12,0,0,2020-11-15,2020-11-14,"0,0",1
"https://www.mdpi.com/journal/agronomy/special_issues/Grapevine_Water_Relations",6,1,0.167,2020-03-31,2020-07-10,"1,1",-101
"https://www.mdpi.com/journal/agronomy/special_issues/integrated_organic_agriculture",10,8,0.8,2022-08-10,2022-09-13,"8,8",-34
"https://www.mdpi.com/journal/agronomy/special_issues/plant_soil_microbe_interaction",5,0,0,2022-10-20,2022-08-22,"0,0,0,0",59
"https://www.mdpi.com/journal/agronomy/special_issues/postharvest_fruits",7,1,0.143,2022-09-30,2022-09-23,"1,1",7
"https://www.mdpi.com/journal/agronomy/special_issues/706UL4LHN8",NA,NA,NA,NA,NA,NA,NA
"https://www.mdpi.com/journal/agronomy/special_issues/24869MAA23",NA,NA,NA,NA,NA,NA,NA
"https://www.mdpi.com/journal/agronomy/special_issues/bionergy_perennial_grasses",6,2,0.333,2021-10-25,2022-02-15,"2,2,2,2",-113
"https://www.mdpi.com/journal/agronomy/special_issues/sensing_grassland_forage",5,1,0.2,2019-07-20,2019-09-19,"1,1,0,0",-61
"https://www.mdpi.com/journal/agronomy/special_issues/3UQW2811W9",3,1,0.333,2024-04-25,2023-11-12,"0,0,1,1",165
"https://www.mdpi.com/journal/agronomy/special_issues/Water_Conservation_Agronomy",13,0,0,2021-05-31,2021-08-10,"0,0",-71
"https://www.mdpi.com/journal/agronomy/special_issues/0L8SQ6MZEW",3,0,0,2024-04-30,2023-09-14,"0,0,0,0",229
"https://www.mdpi.com/journal/agronomy/special_issues/9CV6537R99",9,1,0.111,2024-03-31,2023-09-27,"0,0,1,1",186
"https://www.mdpi.com/journal/agronomy/special_issues/Grassland_Leys_Crop_Rotations",5,4,0.8,2021-12-31,2022-02-28,"4,4,0,0",-59
"https://www.mdpi.com/journal/agronomy/special_issues/ecological_pollinators",6,2,0.333,2022-09-20,2022-12-19,"2,2",-90
"https://www.mdpi.com/journal/agronomy/special_issues/rice_germplasm",9,1,0.111,2023-05-31,2023-04-12,"0,0,1,1",49
"https://www.mdpi.com/journal/agronomy/special_issues/4563R828K0",3,1,0.333,2024-06-15,2024-03-09,"1,1,0,0,0,0",98
"https://www.mdpi.com/journal/agronomy/special_issues/HJ2D3WN6Z0",10,0,0,2024-02-29,2024-04-26,"0,0,0,0",-57
"https://www.mdpi.com/journal/agronomy/special_issues/postharvest_vegetable_fruit",17,3,0.176,2021-03-31,2021-04-01,"3,3,2,2",-1
"https://www.mdpi.com/journal/agronomy/special_issues/Nematodes_Ecosystem_Performance",12,1,0.083,2022-09-15,2022-11-14,"1,1,0,0,0,0,0,0",-60
"https://www.mdpi.com/journal/agronomy/special_issues/allelochemicals",5,0,0,2021-10-15,2021-10-08,"0,0,0,0,0,0",7
"https://www.mdpi.com/journal/agronomy/special_issues/soilnutrients_plantgrowth",5,4,0.8,2022-06-01,2022-07-24,"2,2,2,2",-53
"https://www.mdpi.com/journal/agronomy/special_issues/fruit_tree_production_and_postharvest_management",9,2,0.222,2022-07-31,2022-07-29,"2,2,0,0",2
"https://www.mdpi.com/journal/agronomy/special_issues/Biofuels_Bioenergy",5,0,0,2021-05-31,2021-06-07,"0,0",-7
"https://www.mdpi.com/journal/agronomy/special_issues/planting_machinery_combine_harvester",10,4,0.4,2022-06-30,2022-06-16,"2,2,2,2",14
"https://www.mdpi.com/journal/agronomy/special_issues/M996YN3U81",NA,NA,NA,NA,NA,NA,NA
"https://www.mdpi.com/journal/agronomy/special_issues/BPCASX33TZ",25,3,0.12,2023-12-15,2023-12-06,"0,0,1,1,1,1,1,1",9
"https://www.mdpi.com/journal/agronomy/special_issues/advances_integrated_weed_management",6,2,0.333,2023-02-20,2022-12-01,"0,0,2,2",81
"https://www.mdpi.com/journal/agronomy/special_issues/climate-agriculture",6,0,0,2018-05-31,2018-10-14,"0,0,0,0",-136
"https://www.mdpi.com/journal/agronomy/special_issues/M0OSLUPV67",12,0,0,2024-03-20,2024-03-26,"0,0,0,0",-6
"https://www.mdpi.com/journal/agronomy/special_issues/new_plant_nutrition",12,4,0.333,2022-01-31,2022-01-31,"4,4,4,4",0
"https://www.mdpi.com/journal/agronomy/special_issues/recycling_byproduct",17,2,0.118,2021-12-31,2021-12-21,"1,1,2,2",10
"https://www.mdpi.com/journal/agronomy/special_issues/organicAmend_Agri",22,1,0.045,2023-02-28,2023-04-15,"1,1",-46
"https://www.mdpi.com/journal/agronomy/special_issues/Maize_Breeding",9,1,0.111,2020-12-15,2021-01-06,"1,1",-22
"https://www.mdpi.com/journal/agronomy/special_issues/wheat_breeding_procedures_strategies",11,3,0.273,2019-10-31,2020-02-14,"3,3",-106
"https://www.mdpi.com/journal/agronomy/special_issues/nitrogen_fertilization_vegetable_crops",16,2,0.125,2020-08-31,2020-08-18,"2,2,2,2,0,0",13
"https://www.mdpi.com/journal/agronomy/special_issues/Z773MVF13Z",11,1,0.091,2024-01-30,2024-02-27,"1,1",-28
"https://www.mdpi.com/journal/agronomy/special_issues/DP8E7DK5ZI",1,0,0,2024-05-31,2024-01-12,"0,0,0,0",140
"https://www.mdpi.com/journal/agronomy/special_issues/WD341PFOS5",5,0,0,2024-03-01,2024-02-05,"0,0",25
"https://www.mdpi.com/journal/agronomy/special_issues/olive_cultivation_ripening",5,1,0.2,2020-12-31,2021-01-20,"1,1",-20
"https://www.mdpi.com/journal/agronomy/special_issues/673CK4YJFK",10,2,0.2,2024-02-29,2023-12-22,"0,0,0,0,0,0,1,1,1,1",69
"https://www.mdpi.com/journal/agronomy/special_issues/CW9O25RWO7",7,4,0.571,2024-02-15,2023-10-14,"4,4",124
"https://www.mdpi.com/journal/agronomy/special_issues/sustainable_soil_plant",10,2,0.2,2021-04-10,2021-08-17,"2,2,2,2",-129
"https://www.mdpi.com/journal/agronomy/special_issues/genetics-legume",15,0,0,2020-06-30,2020-08-13,"0,0",-44
"https://www.mdpi.com/journal/agronomy/special_issues/plantmicrobes_symbiosis",6,4,0.667,2022-04-30,2022-05-13,"4,4,0,0,0,0,0,0",-13
"https://www.mdpi.com/journal/agronomy/special_issues/23XE3AXT74",12,1,0.083,2023-03-31,2023-02-15,"1,1,1,1",44
"https://www.mdpi.com/journal/agronomy/special_issues/Soil_Degradation_Prevention_Restoration",7,1,0.143,2021-02-28,2021-04-23,"1,1,1,1",-54
"https://www.mdpi.com/journal/agronomy/special_issues/QMUH6L819W",16,4,0.25,2024-05-20,2024-05-08,"4,4",12
"https://www.mdpi.com/journal/agronomy/special_issues/9WYEVYVBFB",6,1,0.167,2023-11-25,2023-11-27,"1,1,0,0,1,1",-2
"https://www.mdpi.com/journal/agronomy/special_issues/model_application_sustainable_agricultural_water",10,2,0.2,2019-09-30,2019-09-20,"2,2,0,0",10
"https://www.mdpi.com/journal/agronomy/special_issues/precision_agri_agronomy",14,2,0.143,2020-04-30,2020-04-06,"2,2,1,1,0,0",24
"https://www.mdpi.com/journal/agronomy/special_issues/Weed-Resistant",5,0,0,2021-06-30,2021-05-21,"0,0,0,0",40
"https://www.mdpi.com/journal/agronomy/special_issues/sustainable_management_utilization_permanent_grassland",9,1,0.111,2021-03-31,2021-01-31,"1,1",59
"https://www.mdpi.com/journal/agronomy/special_issues/5TGH4E5DDI",NA,NA,NA,NA,NA,NA,NA
"https://www.mdpi.com/journal/agronomy/special_issues/genetics_genomics_tomato_solanaceae",7,0,0,2018-11-30,2018-12-01,"0,0",-1
"https://www.mdpi.com/journal/agronomy/special_issues/8LKG2U2MH0",NA,NA,NA,NA,NA,NA,NA
"https://www.mdpi.com/journal/agronomy/special_issues/grapevine_soil_sustainable",7,2,0.286,2023-06-30,2024-02-19,"0,0,1,1,1,1",-234
"https://www.mdpi.com/journal/agronomy/special_issues/metabolism_crop",5,0,0,2021-03-31,2021-04-30,"0,0,0,0",-30
"https://www.mdpi.com/journal/agronomy/special_issues/Carbon_Food_Climate",13,2,0.154,2020-11-30,2021-01-22,"1,1,2,2",-53
"https://www.mdpi.com/journal/agronomy/special_issues/simulating_hydro_crop",6,2,0.333,2021-12-31,2021-12-17,"0,0,2,2,0,0",14
"https://www.mdpi.com/journal/agronomy/special_issues/agriculture_soil_climate",6,1,0.167,2021-06-15,2021-06-06,"1,1",9
"https://www.mdpi.com/journal/agronomy/special_issues/Fruit_Tree_Training",7,4,0.571,2021-07-31,2021-09-23,"0,0,3,3,1,1,3,3",-54
"https://www.mdpi.com/journal/agronomy/special_issues/Natural_Product_Plant",16,0,0,2020-12-31,2020-12-02,"0,0",29
"https://www.mdpi.com/journal/agronomy/special_issues/remote-sensing-agriculture-model",19,1,0.053,2019-05-31,2020-02-22,"1,1",-267
"https://www.mdpi.com/journal/agronomy/special_issues/7UEAEP273T",5,1,0.2,2024-02-15,2024-04-20,"1,1,0,0",-65
"https://www.mdpi.com/journal/agronomy/special_issues/Oilseed_Crops_Molecular",9,0,0,2023-04-30,2023-06-20,"0,0",-51
"https://www.mdpi.com/journal/agronomy/special_issues/soil_waste_fertilizer",7,1,0.143,2021-12-31,2021-11-26,"1,1",35
"https://www.mdpi.com/journal/agronomy/special_issues/ecological_management_pests",10,4,0.4,2022-12-31,2023-01-19,"3,3,3,3",-19
"https://www.mdpi.com/journal/agronomy/special_issues/11th_Iberian_Agroengineering_Congress",29,5,0.172,2022-05-31,2022-07-29,"1,1,1,1,3,3",-59
"https://www.mdpi.com/journal/agronomy/special_issues/biological_control_sustainable_food_production",7,1,0.143,2023-07-15,2023-08-15,"1,1,1,1",-31
