"","link","Received","Revised","Accepted","Published","Special_issue","days","is_s_issue"
"3627","/2076-2607/9/6/1247",2021-04-30,2021-05-29,2021-06-02,2021-06-08,"(This article belongs to the Special Issue Interaction between Inorganic Pollutants and Microbiota in the Environment)
",39,"Yes"
"3628","/2076-2607/9/6/1227",2021-04-30,2021-05-30,2021-06-01,2021-06-05,"(This article belongs to the Special Issue Bacterial Protein Secretion Systems and Toxins: Toolkits for Environmental Fitness)
",36,"Yes"
"3629","/2076-2607/9/6/1229",2021-05-12,2021-05-31,2021-06-02,2021-06-05,"(This article belongs to the Special Issue Clinically Relevant Anaerobes and Facultative Anaerobes)
",24,"Yes"
"3630","/2076-2607/9/6/1228",2021-03-29,2021-04-22,2021-06-02,2021-06-05,"(This article belongs to the Special Issue Leishmania and Leishmaniasis)
",68,"Yes"
"3631","/2076-2607/9/6/1230",2021-05-17,2021-06-01,2021-06-04,2021-06-06,"(This article belongs to the Special Issue Oral Pathogens in Peripheral Inflammatory Diseases)
",20,"Yes"
"3632","/2076-2607/9/6/1231",2021-05-25,2021-06-03,2021-06-04,2021-06-06,"(This article belongs to the Section Environmental Microbiology)
",12,"Yes"
"3633","/2076-2607/9/6/1232",2021-05-12,2021-05-28,2021-06-03,2021-06-06,"(This article belongs to the Special Issue Plant Pathogens in a Global Change Context)
",25,"Yes"
"3634","/2076-2607/9/6/1233",2021-04-21,2021-05-29,2021-06-01,2021-06-06,"(This article belongs to the Special Issue Physiology of Lactic Acid Bacteria and Applications to Biotechnology)
",46,"Yes"
"3635","/2076-2607/9/6/1234",2021-03-30,2021-05-25,2021-05-29,2021-06-06,"(This article belongs to the Special Issue Capripoxviruses: A Continuing Worldwide Threat to Sheep, Goats and Cattle)
",68,"Yes"
"3636","/2076-2607/9/6/1235",2021-03-20,2021-05-29,2021-06-04,2021-06-07,"(This article belongs to the Special Issue Microbial and Autoimmune Disease)
",79,"Yes"
"3637","/2076-2607/9/6/1236",2021-05-09,2021-06-01,2021-06-03,2021-06-07,"(This article belongs to the Section Microbial Biotechnology)
",29,"Yes"
"3638","/2076-2607/9/6/1217",2021-04-19,2021-05-31,2021-06-02,2021-06-04,"(This article belongs to the Section Environmental Microbiology)
",46,"Yes"
"3639","/2076-2607/9/6/1218",2021-04-14,2021-05-17,2021-06-02,2021-06-04,"(This article belongs to the Special Issue The Oral Microbiome in Systemic Health and Disease: Therapeutics for Reversing Microbial Dysbiosis and Applications in Precision Medicine)
",51,"Yes"
"3640","/2076-2607/9/6/1221",2021-05-14,2021-05-23,2021-05-27,2021-06-04,"(This article belongs to the Special Issue Cysticercosis, a Neglected Disease)
",21,"Yes"
"3641","/2076-2607/9/6/1220",2021-05-14,2021-06-01,2021-06-01,2021-06-04,"(This article belongs to the Special Issue Microbial Genetics and Evolution)
",21,"Yes"
"3642","/2076-2607/9/6/1219",2021-04-30,2021-05-28,2021-05-29,2021-06-04,"(This article belongs to the Special Issue Viral Immunogens and Vaccines)
",35,"Yes"
"3643","/2076-2607/9/6/1222",2021-04-29,2021-05-23,2021-05-25,2021-06-04,"(This article belongs to the Special Issue The Oral Microbiome in Systemic Health and Disease: Therapeutics for Reversing Microbial Dysbiosis and Applications in Precision Medicine)
",36,"Yes"
"3644","/2076-2607/9/6/1223",2021-05-14,2021-05-27,2021-05-28,2021-06-04,"(This article belongs to the Section Food Microbiology)
",21,"Yes"
"3645","/2076-2607/9/6/1224",2021-05-17,2021-05-31,2021-06-01,2021-06-04,"(This article belongs to the Special Issue Probiotics for Next Generations)
",18,"Yes"
"3646","/2076-2607/9/6/1225",2021-05-17,2021-05-30,2021-05-31,2021-06-04,"(This article belongs to the Section Food Microbiology)
",18,"Yes"
"3647","/2076-2607/9/6/1226",2021-05-06,2021-05-26,2021-06-02,2021-06-05,"(This article belongs to the Special Issue Microbial Extremophiles as Life Pioneers and Wellsprings of Valuable Molecules)
",30,"Yes"
"3648","/2076-2607/9/6/1207",2021-04-30,2021-05-23,2021-05-28,2021-06-03,"(This article belongs to the Special Issue Ecology, Physiology and Phylogeny of Microbes in Lakes and Their Catchments)
",34,"Yes"
"3649","/2076-2607/9/6/1208",2021-04-30,2021-05-31,2021-06-01,2021-06-03,"(This article belongs to the Special Issue Phytoplankton-Bacteria Interactions)
",34,"Yes"
"3650","/2076-2607/9/6/1209",2021-05-12,2021-05-27,2021-06-01,2021-06-03,"(This article belongs to the Special Issue Plant Associated Bacteria, so Different and so Similar: From Pathogens to Symbionts and to Biological Control Agents)
",22,"Yes"
"3651","/2076-2607/9/6/1211",2021-05-06,2021-05-22,2021-05-31,2021-06-03,"(This article belongs to the Special Issue Gut Microbiome and Aging)
",28,"Yes"
"3652","/2076-2607/9/6/1210",2021-03-28,2021-05-26,2021-05-31,2021-06-03,"(This article belongs to the Special Issue Molecular Epidemiology of Antimicrobial Resistance)
",67,"Yes"
"3653","/2076-2607/9/6/1212",2021-04-19,2021-05-28,2021-05-31,2021-06-03,"(This article belongs to the Special Issue Microbial Films-the Interplay of Physics and Biology)
",45,"Yes"
"3654","/2076-2607/9/6/1213",2021-04-14,2021-05-28,2021-05-31,2021-06-03,"(This article belongs to the Special Issue Oil Biodegradation and Bioremediation in Cold Marine Environment)
",50,"Yes"
"3655","/2076-2607/9/6/1214",2021-02-23,2021-05-06,2021-05-19,2021-06-04,"(This article belongs to the Special Issue Leishmania and Leishmaniasis)
",101,"Yes"
"3656","/2076-2607/9/6/1215",2021-05-07,2021-05-21,2021-06-01,2021-06-04,"(This article belongs to the Topic Veterinary Infectious Diseases)
",28,"Yes"
"3657","/2076-2607/9/6/1216",2021-04-21,2021-05-25,2021-06-02,2021-06-04,"(This article belongs to the Section Molecular Microbiology and Immunology)
",44,"Yes"
"3658","/2076-2607/9/6/1197",2021-05-07,2021-05-27,2021-05-28,2021-06-01,"(This article belongs to the Section Gut Microbiota)
",25,"Yes"
"3659","/2076-2607/9/6/1200",2021-05-10,2021-05-27,2021-05-27,2021-06-01,"(This article belongs to the Section Environmental Microbiology)
",22,"Yes"
"3660","/2076-2607/9/6/1199",2021-04-27,2021-05-27,2021-05-27,2021-06-01,"(This article belongs to the Special Issue Ecology, Physiology and Phylogeny of Microbes in Lakes and Their Catchments)
",35,"Yes"
"3661","/2076-2607/9/6/1201",2021-05-07,2021-05-27,2021-05-28,2021-06-01,"(This article belongs to the Section Environmental Microbiology)
",25,"Yes"
"3662","/2076-2607/9/6/1202",2021-04-29,2021-05-29,2021-05-30,2021-06-02,"(This article belongs to the Special Issue Matrix-Assisted Laser Desorption/Ionization Time of Flight Mass Spectrometry (MALDI-TOF MS) for the Identification of Pathogenic Microorganisms)
",34,"Yes"
"3663","/2076-2607/9/6/1203",2021-05-08,2021-05-30,2021-05-31,2021-06-02,"(This article belongs to the Special Issue Interaction between Inorganic Pollutants and Microbiota in the Environment)
",25,"Yes"
"3664","/2076-2607/9/6/1204",2021-05-03,2021-05-25,2021-05-28,2021-06-02,"(This article belongs to the Special Issue Immune Subversion and Pathology Associated with Bacterial Infection)
",30,"Yes"
"3665","/2076-2607/9/6/1205",2021-05-02,2021-05-28,2021-05-29,2021-06-02,"(This article belongs to the Section Plant Microbe Interactions)
",31,"Yes"
"3666","/2076-2607/9/6/1206",2021-05-02,2021-05-20,2021-05-21,2021-06-03,"(This article belongs to the Special Issue The Importance of RNA-binding Proteins and RNA in the Antiviral State)
",32,"Yes"
"3667","/2076-2607/9/6/1187",2021-03-26,2021-05-14,2021-05-21,2021-05-31,"(This article belongs to the Special Issue Dickeya and Pectobacterium: Ecology, Pathology and Plant Protection)
",66,"Yes"
"3668","/2076-2607/9/6/1188",2021-04-24,2021-05-26,2021-05-27,2021-05-31,"(This article belongs to the Section Environmental Microbiology)
",37,"Yes"
"3669","/2076-2607/9/6/1190",2021-05-04,2021-05-21,2021-05-27,2021-05-31,"(This article belongs to the Special Issue ß-Lactamases)
",27,"Yes"
"3670","/2076-2607/9/6/1189",2021-05-11,2021-05-26,2021-05-27,2021-05-31,"(This article belongs to the Special Issue Evolution and Genetic Diversity of Gut Protozoan Parasites)
",20,"Yes"
"3671","/2076-2607/9/6/1191",2021-04-23,2021-05-25,2021-05-27,2021-05-31,"(This article belongs to the Special Issue Hotspots of Fungal Diversity)
",38,"Yes"
"3672","/2076-2607/9/6/1192",2021-04-29,2021-05-21,2021-05-27,2021-05-31,"(This article belongs to the Special Issue Microbiome Interorgans Axis (MIA): A Future Option in Health and Diseases)
",32,"Yes"
"3673","/2076-2607/9/6/1193",2021-03-31,2021-05-15,2021-05-27,2021-05-31,"(This article belongs to the Special Issue Respiratory Viruses in the Age of Metagenomics)
",61,"Yes"
"3674","/2076-2607/9/6/1194",2021-04-19,2021-05-27,2021-05-27,2021-05-31,"(This article belongs to the Special Issue Innovative Approaches to Fight Infectious Diseases)
",42,"Yes"
"3675","/2076-2607/9/6/1195",2021-04-26,2021-05-21,2021-05-28,2021-05-31,"(This article belongs to the Special Issue Strategies for the Efficient Development of Microbial Bioprocesses)
",35,"Yes"
"3676","/2076-2607/9/6/1196",2021-02-24,2021-04-28,2021-05-28,2021-06-01,"(This article belongs to the Special Issue Antiviral Research)
",97,"Yes"
"3677","/2076-2607/9/6/1177",2021-03-31,2021-05-12,2021-05-26,2021-05-29,"(This article belongs to the Special Issue Coxsackievirus Infection and Associated Diseases)
",59,"Yes"
"3678","/2076-2607/9/6/1178",2021-04-29,2021-05-24,2021-05-25,2021-05-29,"(This article belongs to the Special Issue Flaviviruses—Antivirals and Vaccines)
",30,"Yes"
"3679","/2076-2607/9/6/1179",2021-04-28,2021-05-24,2021-05-26,2021-05-30,"(This article belongs to the Special Issue Viral Oncogenesis in Humans)
",32,"Yes"
"3680","/2076-2607/9/6/1180",2021-04-20,2021-05-21,2021-05-24,2021-05-30,"(This article belongs to the Special Issue Sexually Transmitted Infections: Past, Present and Future of the Big Five)
",40,"Yes"
"3681","/2076-2607/9/6/1181",2021-05-17,2021-05-27,2021-05-27,2021-05-30,"(This article belongs to the Special Issue Probiotics for Next Generations)
",13,"Yes"
"3682","/2076-2607/9/6/1182",2021-04-23,2021-05-27,2021-05-28,2021-05-30,"(This article belongs to the Special Issue Antimicrobial Compounds from Alternative Sources)
",37,"Yes"
"3683","/2076-2607/9/6/1184",2021-04-03,2021-04-30,2021-04-30,2021-05-31,"(This article belongs to the Special Issue Entomopathogenic Fungi: Ecology, Evolution, Adaptation)
",58,"Yes"
"3684","/2076-2607/9/6/1185",2021-05-05,2021-05-24,2021-05-26,2021-05-31,"(This article belongs to the Special Issue Microbial Films-the Interplay of Physics and Biology)
",26,"Yes"
"3685","/2076-2607/9/6/1183",2021-04-21,2021-05-21,2021-05-25,2021-05-31,"(This article belongs to the Special Issue Global Intensification of Cyanobacterial Blooms: The Driving Forces and Mitigation Approaches)
",40,"Yes"
"3686","/2076-2607/9/6/1186",2021-05-04,2021-05-22,2021-05-29,2021-05-31,"(This article belongs to the Special Issue Plant Associated Bacteria, so Different and so Similar: From Pathogens to Symbionts and to Biological Control Agents)
",27,"Yes"
"3687","/2076-2607/9/6/1166",2021-04-28,2021-05-25,2021-05-25,2021-05-28,"(This article belongs to the Special Issue Updates on HBV Infection)
",30,"Yes"
"3688","/2076-2607/9/6/1168",2021-04-29,2021-05-25,2021-05-27,2021-05-28,"(This article belongs to the Special Issue Microbial Extremophiles as Life Pioneers and Wellsprings of Valuable Molecules)
",29,"Yes"
"3689","/2076-2607/9/6/1169",2021-04-26,2021-05-22,2021-05-27,2021-05-28,"(This article belongs to the Special Issue Herpesviruses: Basic, Applicative, and Translational Studies)
",32,"Yes"
"3690","/2076-2607/9/6/1170",2021-05-16,2021-05-25,2021-05-26,2021-05-28,"(This article belongs to the Section Medical Microbiology)
",12,"Yes"
"3691","/2076-2607/9/6/1171",2021-04-27,2021-05-26,2021-05-27,2021-05-29,"(This article belongs to the Special Issue Bacterial Steroid Catabolism)
",32,"Yes"
"3692","/2076-2607/9/6/1172",2021-05-07,2021-05-26,2021-05-27,2021-05-29,"(This article belongs to the Special Issue Viral Immunogens and Vaccines)
",22,"Yes"
"3693","/2076-2607/9/6/1173",2021-04-27,2021-05-24,2021-05-26,2021-05-29,"(This article belongs to the Special Issue Cysticercosis, a Neglected Disease)
",32,"Yes"
"3694","/2076-2607/9/6/1174",2021-04-22,2021-05-22,2021-05-26,2021-05-29,"(This article belongs to the Special Issue Microbial Films-the Interplay of Physics and Biology)
",37,"Yes"
"3695","/2076-2607/9/6/1175",2021-04-16,2021-05-20,2021-05-26,2021-05-29,"(This article belongs to the Section Public Health Microbiology)
",43,"Yes"
"3696","/2076-2607/9/6/1176",2021-03-31,2021-04-16,2021-04-22,2021-05-29,"(This article belongs to the Special Issue Integrating Science on Xanthomonas and Xylella for Integrated Plant Disease Management)
",59,"Yes"
"3697","/2076-2607/9/6/1157",2021-04-13,2021-05-20,2021-05-24,2021-05-27,"(This article belongs to the Special Issue Gut Microorganisms of Aquatic Animals 2.0)
",44,"Yes"
"3698","/2076-2607/9/6/1158",2021-04-15,2021-05-12,2021-05-18,2021-05-28,"(This article belongs to the Section Antimicrobial Agents and Resistance)
",43,"Yes"
"3699","/2076-2607/9/6/1160",2021-04-30,2021-05-20,2021-05-25,2021-05-28,"(This article belongs to the Special Issue Microbial Stress Response as a Tool for Biotechnology)
",28,"Yes"
"3700","/2076-2607/9/6/1161",2021-03-24,2021-04-14,2021-04-15,2021-05-28,"(This article belongs to the Special Issue Systems Involved in Antimicrobial Resistance and Virulence of Clinically Important Pathogens)
",65,"Yes"
"3701","/2076-2607/9/6/1162",2021-04-21,2021-05-17,2021-05-26,2021-05-28,"(This article belongs to the Special Issue Microbes for Production of Biofuels and Bio-Products)
",37,"Yes"
"3702","/2076-2607/9/6/1163",2021-05-01,2021-05-23,2021-05-24,2021-05-28,"(This article belongs to the Special Issue Salmonella and Salmonellosis)
",27,"Yes"
"3703","/2076-2607/9/6/1165",2021-04-28,2021-05-20,2021-05-27,2021-05-28,"(This article belongs to the Special Issue Microorganisms in Recycling and Valorization of Organic Waste for Sustainable Soil Health and Management)
",30,"Yes"
"3704","/2076-2607/9/6/1167",2021-05-15,2021-05-24,2021-05-26,2021-05-28,"(This article belongs to the Section Environmental Microbiology)
",13,"Yes"
"3705","/2076-2607/9/6/1164",2021-04-22,2021-05-21,2021-05-25,2021-05-28,"(This article belongs to the Special Issue Campylobacter: Current Status and Future Challenges)
",36,"Yes"
"3706","/2076-2607/9/6/1147",2021-04-22,2021-05-24,2021-05-25,2021-05-26,"(This article belongs to the Special Issue Neglected Tropical Diseases outside the Tropics)
",34,"Yes"
"3707","/2076-2607/9/6/1148",2021-04-29,2021-05-08,2021-05-18,2021-05-27,"(This article belongs to the Special Issue ß-Lactamases)
",28,"Yes"
"3708","/2076-2607/9/6/1149",2021-04-27,2021-05-17,2021-05-24,2021-05-27,"(This article belongs to the Special Issue Pathogenic Microorganisms in the Marine Environment)
",30,"Yes"
"3709","/2076-2607/9/6/1150",2021-04-02,2021-04-28,2021-05-25,2021-05-27,"(This article belongs to the Special Issue Pathogenic Role of Virus Infection in Head and Neck Tumors)
",55,"Yes"
"3710","/2076-2607/9/6/1151",2021-05-18,2021-05-25,2021-05-25,2021-05-27,"(This article belongs to the Special Issue Plant Microbiome Augmentation and Stimulation: New Strategies to Grow Crops with Reduced Agrochemicals)
",9,"Yes"
"3711","/2076-2607/9/6/1153",2021-05-03,2021-05-21,2021-05-24,2021-05-27,"(This article belongs to the Special Issue Novel Insights into the Infant Gut Microbiome and Host–Microbe Interactions)
",24,"Yes"
"3712","/2076-2607/9/6/1152",2021-03-31,2021-05-20,2021-05-21,2021-05-27,"(This article belongs to the Section Gut Microbiota)
",57,"Yes"
"3713","/2076-2607/9/6/1154",2021-05-08,2021-05-14,2021-05-20,2021-05-27,"(This article belongs to the Special Issue Polymyxins: New Insights into An 'Old' Class of Antibiotics)
",19,"Yes"
"3714","/2076-2607/9/6/1155",2021-04-26,2021-05-21,2021-05-22,2021-05-27,"(This article belongs to the Special Issue Aspergillus and Health 1.0)
",31,"Yes"
"3715","/2076-2607/9/6/1156",2021-04-28,2021-05-23,2021-05-26,2021-05-27,"(This article belongs to the Section Environmental Microbiology)
",29,"Yes"
"3716","/2076-2607/9/6/1137",2021-04-16,2021-05-19,2021-05-20,2021-05-25,"(This article belongs to the Special Issue Cytomegalovirus, Inflammation and Oncomodulation)
",39,"Yes"
"3717","/2076-2607/9/6/1138",2021-04-05,2021-05-10,2021-05-20,2021-05-25,"(This article belongs to the Special Issue ß-Lactamases)
",50,"Yes"
"3718","/2076-2607/9/6/1139",2021-04-13,2021-05-21,2021-05-21,2021-05-25,"(This article belongs to the Section Food Microbiology)
",42,"Yes"
"3719","/2076-2607/9/6/1140",2021-04-21,2021-05-14,2021-05-20,2021-05-25,"(This article belongs to the Special Issue Recent Advances in Campylobacter jejuni and Helicobacter pylori)
",34,"Yes"
"3720","/2076-2607/9/6/1141",2021-05-12,2021-05-23,2021-05-24,2021-05-25,"(This article belongs to the Special Issue Viral Metagenomics and Metatranscriptomics: Virus Discovery, Ecology, and Evolution)
",13,"Yes"
"3721","/2076-2607/9/6/1143",2021-05-10,2021-05-20,2021-05-21,2021-05-26,"(This article belongs to the Special Issue Know Your Enemy: Improved Understanding, Detection, Control, and Therapy for Shiga Toxin-Producing Escherichia coli Infection)
",16,"Yes"
"3722","/2076-2607/9/6/1142",2021-03-31,2021-05-15,2021-05-20,2021-05-26,"(This article belongs to the Special Issue Capripoxviruses: A Continuing Worldwide Threat to Sheep, Goats and Cattle)
",56,"Yes"
"3723","/2076-2607/9/6/1146",2021-04-27,2021-05-22,2021-05-25,2021-05-26,"(This article belongs to the Section Medical Microbiology)
",29,"Yes"
"3724","/2076-2607/9/6/1145",2021-03-31,2021-05-19,2021-05-24,2021-05-26,"(This article belongs to the Section Plant Microbe Interactions)
",56,"Yes"
"3725","/2076-2607/9/6/1144",2021-01-15,2021-04-28,2021-05-07,2021-05-26,"(This article belongs to the Special Issue Host–Microbe Interactions in Animal/Human Health and Disease)
",131,"Yes"
"3726","/2076-2607/9/6/1127",2021-04-07,2021-05-17,2021-05-21,2021-05-23,"(This article belongs to the Special Issue Foodborne Bacteria–Host Interactions)
",46,"Yes"
"3727","/2076-2607/9/6/1128",2021-04-01,2021-05-05,2021-05-11,2021-05-23,"(This article belongs to the Special Issue Dinoflagellate Biology: Using Molecular Approaches to Unlock Their Ecology and Evolution)
",52,"Yes"
"3728","/2076-2607/9/6/1129",2021-03-30,2021-05-14,2021-05-22,2021-05-23,"(This article belongs to the Special Issue Helicobacter pylori Infection and Host Defense Mechanism)
",54,"Yes"
"3729","/2076-2607/9/6/1130",2021-04-12,2021-05-15,2021-05-17,2021-05-24,"(This article belongs to the Special Issue Genetic, Metabolic and Microbial Activity in Plants)
",42,"Yes"
"3730","/2076-2607/9/6/1131",2021-04-26,2021-05-20,2021-05-21,2021-05-24,"(This article belongs to the Special Issue Antimicrobial Compounds from Alternative Sources)
",28,"Yes"
"3731","/2076-2607/9/6/1132",2021-04-15,2021-05-17,2021-05-20,2021-05-24,"(This article belongs to the Special Issue Microbial and Autoimmune Disease)
",39,"Yes"
"3732","/2076-2607/9/6/1134",2021-04-29,2021-05-21,2021-05-22,2021-05-24,"(This article belongs to the Special Issue Molecular Analysis of Plant Pathogenic Bacteria)
",25,"Yes"
"3733","/2076-2607/9/6/1135",2021-04-28,2021-05-14,2021-05-20,2021-05-24,"(This article belongs to the Special Issue Immune Subversion and Pathology Associated with Bacterial Infection)
",26,"Yes"
"3734","/2076-2607/9/6/1117",2021-03-30,2021-04-21,2021-05-19,2021-05-21,"(This article belongs to the Special Issue Viroids)
",52,"Yes"
"3735","/2076-2607/9/6/1118",2021-04-21,2021-05-19,2021-05-19,2021-05-21,"(This article belongs to the Special Issue Systems Involved in Antimicrobial Resistance and Virulence of Clinically Important Pathogens)
",30,"Yes"
"3736","/2076-2607/9/6/1119",2021-05-03,2021-05-18,2021-05-18,2021-05-21,"(This article belongs to the Special Issue Antimicrobial Resistance and Molecular Tracing of Foodborne Pathogens)
",18,"Yes"
"3737","/2076-2607/9/6/1120",2021-04-15,2021-05-12,2021-05-19,2021-05-21,"(This article belongs to the Special Issue Planktonic Coastal Microbial Communities – Composition, Seasonal Variation, Genomics, and Physiology)
",36,"Yes"
"3738","/2076-2607/9/6/1121",2021-05-05,2021-05-14,2021-05-19,2021-05-22,"(This article belongs to the Special Issue Rumen Microbial Communities)
",17,"Yes"
"3739","/2076-2607/9/6/1122",2021-04-19,2021-05-16,2021-05-18,2021-05-22,"(This article belongs to the Special Issue Bacterial Steroid Catabolism)
",33,"Yes"
"3740","/2076-2607/9/6/1123",2021-04-19,2021-05-17,2021-05-20,2021-05-22,"(This article belongs to the Section Systems Microbiology)
",33,"Yes"
"3741","/2076-2607/9/6/1125",2021-04-26,2021-05-18,2021-05-19,2021-05-22,"(This article belongs to the Special Issue Enterovirus and Type 1 Diabetes 2.0)
",26,"Yes"
"3742","/2076-2607/9/6/1124",2021-04-30,2021-05-18,2021-05-20,2021-05-22,"(This article belongs to the Special Issue The Ocular Microbiome)
",22,"Yes"
"3743","/2076-2607/9/6/1126",2021-04-29,2021-05-20,2021-05-20,2021-05-22,"(This article belongs to the Special Issue Lifestyle, Gut Microbiota and Health)
",23,"Yes"
"3744","/2076-2607/9/5/1108",2021-05-05,2021-05-19,2021-05-19,2021-05-20,"(This article belongs to the Special Issue Gut Microbioma Structure and Functions in Human Health and Disease)
",15,"Yes"
"3745","/2076-2607/9/5/1107",2021-04-06,2021-05-14,2021-05-16,2021-05-20,"(This article belongs to the Special Issue Bacterial Toxin–Antitoxin Systems)
",44,"Yes"
"3746","/2076-2607/9/5/1109",2021-04-20,2021-05-19,2021-05-19,2021-05-20,"(This article belongs to the Special Issue The Importance of RNA-binding Proteins and RNA in the Antiviral State)
",30,"Yes"
"3747","/2076-2607/9/6/1111",2021-02-27,2021-04-29,2021-05-05,2021-05-21,"(This article belongs to the Special Issue Plant Viruses: From Ecology to Control)
",83,"Yes"
"3748","/2076-2607/9/6/1112",2021-04-10,2021-05-14,2021-05-17,2021-05-21,"(This article belongs to the Special Issue Bacteriophage-Host Interactions and Bacteriophage Therapy)
",41,"Yes"
"3749","/2076-2607/9/6/1113",2021-05-07,2021-05-18,2021-05-19,2021-05-21,"(This article belongs to the Section Food Microbiology)
",14,"Yes"
"3750","/2076-2607/9/6/1114",2021-04-28,2021-05-15,2021-05-19,2021-05-21,"(This article belongs to the Special Issue Cytomegalovirus, Inflammation and Oncomodulation)
",23,"Yes"
"3751","/2076-2607/9/6/1115",2021-04-10,2021-05-12,2021-05-17,2021-05-21,"(This article belongs to the Special Issue Temperate Phages)
",41,"Yes"
"3752","/2076-2607/9/6/1116",2021-04-26,2021-05-18,2021-05-19,2021-05-21,"(This article belongs to the Special Issue Bacterial Stress Response Mechanisms: Signal Perception, Transduction and Adaptation)
",25,"Yes"
"3753","/2076-2607/9/5/1097",2021-03-21,2021-05-16,2021-05-18,2021-05-20,"(This article belongs to the Special Issue Farm Animal and Wildlife Zoonotic Microorganisms)
",60,"Yes"
"3754","/2076-2607/9/5/1098",2021-04-21,2021-05-16,2021-05-18,2021-05-20,"(This article belongs to the Special Issue Gastrointestinal Microbiota and Gut Barrier Impact Human Health and Disease)
",29,"Yes"
"3755","/2076-2607/9/5/1099",2021-03-29,2021-05-09,2021-05-13,2021-05-20,"(This article belongs to the Special Issue Lactobacillus: Identification, Characterization and Application in Conventional and Functional Foods)
",52,"Yes"
"3756","/2076-2607/9/5/1100",2021-04-28,2021-05-17,2021-05-18,2021-05-20,"(This article belongs to the Section Systems Microbiology)
",22,"Yes"
"3757","/2076-2607/9/5/1101",2021-04-09,2021-05-09,2021-05-14,2021-05-20,"(This article belongs to the Special Issue Parasitic Diseases from Wild Animals with Emphasis in Zoonotic Infections)
",41,"Yes"
"3758","/2076-2607/9/5/1102",2021-03-31,2021-05-10,2021-05-17,2021-05-20,"(This article belongs to the Special Issue Microbial Films-the Interplay of Physics and Biology)
",50,"Yes"
"3759","/2076-2607/9/5/1103",2021-04-23,2021-05-15,2021-05-17,2021-05-20,"(This article belongs to the Special Issue Diversity of Extremophiles in Time and Space)
",27,"Yes"
"3760","/2076-2607/9/5/1105",2021-03-30,2021-05-13,2021-05-14,2021-05-20,"(This article belongs to the Special Issue Farm Animal and Wildlife Zoonotic Microorganisms)
",51,"Yes"
"3761","/2076-2607/9/5/1106",2021-04-03,2021-05-14,2021-05-18,2021-05-20,"(This article belongs to the Special Issue Antimicrobial Stewardship in Food-Producing Animals)
",47,"Yes"
"3762","/2076-2607/9/5/1104",2021-04-04,2021-05-14,2021-05-17,2021-05-20,"(This article belongs to the Special Issue Microbial Communities in Marine Environments)
",46,"Yes"
"3763","/2076-2607/9/5/1087",2021-03-31,2021-05-01,2021-05-11,2021-05-18,"(This article belongs to the Special Issue Microorganisms in Pollinators: Interactions with Other Factors)
",48,"Yes"
"3764","/2076-2607/9/5/1088",2021-03-29,2021-05-05,2021-05-10,2021-05-19,"(This article belongs to the Special Issue Parasitic Diseases from Wild Animals with Emphasis in Zoonotic Infections)
",51,"Yes"
"3765","/2076-2607/9/5/1089",2021-03-26,2021-04-20,2021-04-23,2021-05-19,"(This article belongs to the Special Issue Leishmania and Leishmaniasis)
",54,"Yes"
"3766","/2076-2607/9/5/1090",2021-03-22,2021-05-17,2021-05-18,2021-05-19,"(This article belongs to the Section Microbial Biotechnology)
",58,"Yes"
"3767","/2076-2607/9/5/1091",2021-04-09,2021-05-14,2021-05-16,2021-05-19,"(This article belongs to the Special Issue The Microbiology of Oil Sands Tailings)
",40,"Yes"
"3768","/2076-2607/9/5/1092",2021-05-07,2021-05-18,2021-05-18,2021-05-19,"(This article belongs to the Topic Veterinary Infectious Diseases)
",12,"Yes"
"3769","/2076-2607/9/5/1093",2021-05-03,2021-05-18,2021-05-18,2021-05-19,"(This article belongs to the Special Issue Selected Papers from 1st International Electronic Conference on Microbiology (ECM 2020))
",16,"Yes"
"3770","/2076-2607/9/5/1094",2021-04-14,2021-05-09,2021-05-15,2021-05-19,"(This article belongs to the Special Issue Rapid and Novel Diagnostics for Infectious Diseases)
",35,"Yes"
"3771","/2076-2607/9/5/1095",2021-04-05,2021-05-14,2021-05-18,2021-05-19,"(This article belongs to the Special Issue Bacterial Toxin–Antitoxin Systems)
",44,"Yes"
"3772","/2076-2607/9/5/1096",2021-04-21,2021-04-29,2021-05-11,2021-05-20,"(This article belongs to the Special Issue Microbial Extremophiles as Life Pioneers and Wellsprings of Valuable Molecules)
",29,"Yes"
"3773","/2076-2607/9/5/1077",2021-05-06,2021-05-14,2021-05-14,2021-05-17,"(This article belongs to the Special Issue Antimicrobial Resistance and Molecular Tracing of Foodborne Pathogens)
",11,"Yes"
"3774","/2076-2607/9/5/1078",2021-04-06,2021-05-10,2021-05-12,2021-05-18,"(This article belongs to the Special Issue Epidemiology of Pneumococci and Pneumococcal Diseases)
",42,"Yes"
"3775","/2076-2607/9/5/1079",2021-04-07,2021-04-27,2021-05-14,2021-05-18,"(This article belongs to the Special Issue Advanced Biotechnology of Microbial Enzymes)
",41,"Yes"
"3776","/2076-2607/9/5/1081",2021-04-13,2021-05-11,2021-05-14,2021-05-18,"(This article belongs to the Special Issue Microbial Ecology of Dairy Products: From Diversity to Functions)
",35,"Yes"
"3777","/2076-2607/9/5/1082",2021-05-03,2021-05-14,2021-05-17,2021-05-18,"(This article belongs to the Section Molecular Microbiology and Immunology)
",15,"Yes"
"3778","/2076-2607/9/5/1083",2021-04-18,2021-05-09,2021-05-12,2021-05-18,"(This article belongs to the Special Issue Anti-virulence Strategies against Microbial Pathogens)
",30,"Yes"
