"","link","Received","Revised","Accepted","Published","Special_issue","days","is_s_issue"
"1499","/1424-2818/13/5/188",2021-03-25,2021-04-22,2021-04-26,2021-04-29,"(This article belongs to the Section Microbial Diversity and Culture Collections)
",35,"Yes"
"1500","/1424-2818/13/5/187",2021-02-16,2021-04-22,2021-04-23,2021-04-29,"(This article belongs to the Special Issue Review Papers on Marine Diversity)
",72,"Yes"
"1501","/1424-2818/13/5/191",2021-03-22,2021-04-24,2021-04-27,2021-04-29,"(This article belongs to the Special Issue Ecology and Conservation of Parrots in Their Native and Non-Native Ranges)
",38,"Yes"
"1502","/1424-2818/13/5/190",2021-04-09,2021-04-20,2021-04-27,2021-04-29,"(This article belongs to the Special Issue Larval Biology and Ecology of Marine Invertebrates)
",20,"Yes"
"1503","/1424-2818/13/5/189",2021-03-26,2021-04-26,2021-04-26,2021-04-29,"(This article belongs to the Section Biodiversity Conservation)
",34,"Yes"
"1504","/1424-2818/13/5/192",2021-04-09,2021-04-26,2021-04-27,2021-04-29,"(This article belongs to the Special Issue Feature Papers in Plant Diversity)
",20,"Yes"
"1505","/1424-2818/13/5/193",2021-03-16,2021-04-22,2021-04-23,2021-04-29,"(This article belongs to the Special Issue Aquatic Organisms Research with DNA Barcodes)
",44,"Yes"
"1506","/1424-2818/13/5/194",2021-03-30,2021-04-24,2021-04-26,2021-04-30,"(This article belongs to the Special Issue Diversity Aspects in Bats: Genetics, Morphology, Community Structure)
",31,"Yes"
"1507","/1424-2818/13/5/196",2021-03-01,2021-03-31,2021-04-29,2021-04-30,"(This article belongs to the Special Issue Molecular Biodiversity of Marine Invertebrates)
",60,"Yes"
"1508","/1424-2818/13/5/176",2021-02-10,2021-03-21,2021-03-26,2021-04-21,"(This article belongs to the Special Issue Aquatic Organisms Research with DNA Barcodes)
",70,"Yes"
"1509","/1424-2818/13/5/177",2021-02-20,2021-03-26,2021-03-29,2021-04-21,"(This article belongs to the Special Issue Aquatic Organisms Research with DNA Barcodes)
",60,"Yes"
"1510","/1424-2818/13/5/178",2021-03-05,2021-04-01,2021-04-20,2021-04-22,"(This article belongs to the Collection Feature Papers in Animal Diversity)
",48,"Yes"
"1511","/1424-2818/13/5/179",2021-03-25,2021-04-18,2021-04-20,2021-04-23,"(This article belongs to the Special Issue Cave Communities: From the Surface Border to the Deep Darkness)
",29,"Yes"
"1512","/1424-2818/13/5/180",2021-02-14,2021-03-28,2021-04-20,2021-04-23,"(This article belongs to the Special Issue Microbial Ecology of Aquatic Habitats)
",68,"Yes"
"1513","/1424-2818/13/5/181",2021-04-12,2021-04-22,2021-04-22,2021-04-26,"(This article belongs to the Special Issue Biodiversity of the Ross Sea Region Marine Protected Area (Antarctica))
",14,"Yes"
"1514","/1424-2818/13/5/182",2021-03-25,2021-04-20,2021-04-24,2021-04-28,"(This article belongs to the Special Issue The Application of Microsatellite Markers in Evaluating Plant Genetic Diversity)
",34,"Yes"
"1515","/1424-2818/13/5/183",2021-03-23,2021-04-22,2021-04-23,2021-04-28,"(This article belongs to the Special Issue Evolutionary Ecology of Lizards)
",36,"Yes"
"1516","/1424-2818/13/5/184",2021-03-07,2021-04-23,2021-04-26,2021-04-28,"(This article belongs to the Special Issue Patterns and Ecology of Jellyfish in Marine Environment)
",52,"Yes"
"1517","/1424-2818/13/5/185",2021-04-06,2021-04-19,2021-04-21,2021-04-28,"(This article belongs to the Special Issue Evolutionary Ecology and Conservation of Native Plants)
",22,"Yes"
"1518","/1424-2818/13/4/166",2021-03-08,2021-04-01,2021-04-07,2021-04-12,"(This article belongs to the Special Issue Deep Atlantic Biodiversity)
",35,"Yes"
"1519","/1424-2818/13/4/167",2021-02-06,2021-03-07,2021-04-10,2021-04-12,"",65,"No"
"1520","/1424-2818/13/4/168",2021-03-15,2021-04-12,2021-04-13,2021-04-15,"(This article belongs to the Special Issue Ecology and Biodiversity of Coastal Marine Fisheries Species and Their Habitats)
",31,"Yes"
"1521","/1424-2818/13/4/169",2021-03-04,2021-04-09,2021-04-12,2021-04-15,"(This article belongs to the Section Biogeography and Macroecology)
",42,"Yes"
"1522","/1424-2818/13/4/170",2021-03-26,2021-04-06,2021-04-09,2021-04-16,"(This article belongs to the Section Biogeography and Macroecology)
",21,"Yes"
"1523","/1424-2818/13/4/171",2021-03-11,2021-04-11,2021-04-11,2021-04-16,"",36,"No"
"1524","/1424-2818/13/4/172",2021-03-03,2021-04-02,2021-04-06,2021-04-17,"(This article belongs to the Special Issue Molecular Biodiversity of Marine Invertebrates)
",45,"Yes"
"1525","/1424-2818/13/4/173",2021-02-22,2021-04-12,2021-04-16,2021-04-18,"(This article belongs to the Special Issue Predator–Prey Ecology and Conservation in ‘Novel’ Environments)
",55,"Yes"
"1526","/1424-2818/13/4/174",2021-03-09,2021-04-07,2021-04-12,2021-04-19,"(This article belongs to the Special Issue Patterns and Ecology of Jellyfish in Marine Environment)
",41,"Yes"
"1527","/1424-2818/13/4/175",2021-01-20,2021-03-09,2021-04-16,2021-04-19,"(This article belongs to the Special Issue Humans and Wild Animals: Interactions in Deep Time, Recent History, and Now)
",89,"Yes"
"1528","/1424-2818/13/4/157",2021-02-10,2021-03-26,2021-03-29,2021-04-06,"(This article belongs to the Section Plant Diversity)
",55,"Yes"
"1529","/1424-2818/13/4/158",2021-03-08,2021-04-01,2021-04-05,2021-04-06,"(This article belongs to the Special Issue Evolutionary Ecology of Lizards)
",29,"Yes"
"1530","/1424-2818/13/4/159",2021-03-16,2021-03-30,2021-04-01,2021-04-07,"(This article belongs to the Special Issue Weed Ecology and Diversity)
",22,"Yes"
"1531","/1424-2818/13/4/161",2021-02-16,2021-04-05,2021-04-06,2021-04-08,"(This article belongs to the Special Issue The Ecology and Diversity of Orchids)
",51,"Yes"
"1532","/1424-2818/13/4/160",2020-12-29,2021-03-26,2021-03-26,2021-04-08,"(This article belongs to the Section Plant Diversity)
",100,"Yes"
"1533","/1424-2818/13/4/162",2021-03-09,2021-04-02,2021-04-04,2021-04-08,"(This article belongs to the Special Issue Plant Diversity on Islands)
",30,"Yes"
"1534","/1424-2818/13/4/163",2021-03-09,2021-04-06,2021-04-07,2021-04-08,"(This article belongs to the Special Issue Patterns and Ecology of Jellyfish in Marine Environment)
",30,"Yes"
"1535","/1424-2818/13/4/164",2021-03-04,2021-04-08,2021-04-08,2021-04-09,"(This article belongs to the Special Issue Vascular Plant Diversity at Different Scales)
",36,"Yes"
"1536","/1424-2818/13/4/165",2021-03-10,2021-03-29,2021-04-08,2021-04-12,"(This article belongs to the Special Issue Selected Papers from 1st International Electronic Conference on Biological Diversity, Ecology, and Evolution (BDEE 2021))
",33,"Yes"
"1537","/1424-2818/13/4/147",2021-03-02,2021-03-21,2021-03-27,2021-03-30,"(This article belongs to the Collection Stable Isotope Ecology)
",28,"Yes"
"1538","/1424-2818/13/4/146",2021-03-02,2021-03-18,2021-03-26,2021-03-30,"(This article belongs to the Special Issue Diversity, Ecology and Conservation of Alpine Plants)
",28,"Yes"
"1539","/1424-2818/13/4/148",2021-03-01,2021-03-27,2021-03-27,2021-03-30,"(This article belongs to the Collection Disturbance Ecology: A New Emerging Field in Basic/Applied Ecology and Conservation)
",29,"Yes"
"1540","/1424-2818/13/4/149",2021-02-14,2021-03-24,2021-03-27,2021-03-30,"",44,"No"
"1541","/1424-2818/13/4/150",2021-02-27,2021-03-24,2021-03-26,2021-03-30,"(This article belongs to the Section Marine Diversity)
",31,"Yes"
"1542","/1424-2818/13/4/151",2021-02-27,2021-03-28,2021-03-29,2021-03-31,"",32,"No"
"1543","/1424-2818/13/4/152",2021-02-13,2021-03-21,2021-03-30,2021-03-31,"(This article belongs to the Special Issue Conservation Genetics and Biogeography of Seed Plant Species)
",46,"Yes"
"1544","/1424-2818/13/4/154",2020-12-24,2021-03-23,2021-03-24,2021-03-31,"(This article belongs to the Special Issue Cave Communities: From the Surface Border to the Deep Darkness)
",97,"Yes"
"1545","/1424-2818/13/4/155",2021-03-17,2021-03-29,2021-04-02,2021-04-04,"(This article belongs to the Special Issue Evolutionary Ecology of Lizards)
",18,"Yes"
"1546","/1424-2818/13/3/136",2021-02-14,2021-03-12,2021-03-13,2021-03-22,"(This article belongs to the Special Issue Diversity, Biogeography and Community Ecology of Ants)
",36,"Yes"
"1547","/1424-2818/13/3/137",2021-02-15,2021-03-17,2021-03-19,2021-03-22,"(This article belongs to the Special Issue Diversity, Ecology and Conservation of Alpine Plants)
",35,"Yes"
"1548","/1424-2818/13/4/138",2021-01-25,2021-02-16,2021-03-21,2021-03-24,"(This article belongs to the Section Microbial Diversity and Culture Collections)
",58,"Yes"
"1549","/1424-2818/13/4/139",2021-02-25,2021-03-17,2021-03-21,2021-03-25,"(This article belongs to the Special Issue Evolutionary Ecology and Conservation of Native Plants)
",28,"Yes"
"1550","/1424-2818/13/4/140",2021-02-22,2021-03-22,2021-03-22,2021-03-25,"(This article belongs to the Special Issue Diversity Aspects in Bats: Genetics, Morphology, Community Structure)
",31,"Yes"
"1551","/1424-2818/13/4/141",2021-02-27,2021-03-20,2021-03-22,2021-03-25,"(This article belongs to the Special Issue Biodiversity of Mesophotic Ecosystems)
",26,"Yes"
"1552","/1424-2818/13/4/142",2021-02-25,2021-03-24,2021-03-24,2021-03-26,"(This article belongs to the Special Issue Faunistical and Ecological Studies on Carabid Beetles)
",29,"Yes"
"1553","/1424-2818/13/4/143",2021-03-25,2021-03-25,2021-03-25,2021-03-27,"(This article belongs to the Special Issue Biodiversity of Macroalgae)
",2,"Yes"
"1554","/1424-2818/13/4/144",2020-12-21,2021-03-16,2021-03-23,2021-03-27,"(This article belongs to the Special Issue Genomics of Orphan Crops)
",96,"Yes"
"1555","/1424-2818/13/4/145",2020-12-01,2021-02-26,2021-03-21,2021-03-30,"(This article belongs to the Special Issue Humans and Wild Animals: Interactions in Deep Time, Recent History, and Now)
",119,"Yes"
"1556","/1424-2818/13/3/126",2021-02-26,2021-03-05,2021-03-08,2021-03-16,"(This article belongs to the Special Issue Conservation Genetics of Wildlife)
",18,"Yes"
"1557","/1424-2818/13/3/128",2021-02-24,2021-03-08,2021-03-12,2021-03-17,"(This article belongs to the Special Issue Hotspots of Subterranean Biodiversity)
",21,"Yes"
"1558","/1424-2818/13/3/127",2021-02-26,2021-03-11,2021-03-13,2021-03-17,"(This article belongs to the Special Issue Faunistical and Ecological Studies on Carabid Beetles)
",19,"Yes"
"1559","/1424-2818/13/3/129",2021-03-05,2021-03-13,2021-03-14,2021-03-17,"(This article belongs to the Special Issue Systematics and Diversity of Annelids)
",12,"Yes"
"1560","/1424-2818/13/3/131",2021-02-05,2021-03-05,2021-03-08,2021-03-17,"(This article belongs to the Special Issue Systematics and Diversity of Annelids)
",40,"Yes"
"1561","/1424-2818/13/3/130",2020-12-30,2021-03-09,2021-03-10,2021-03-17,"(This article belongs to the Special Issue Systematics and Diversity of Annelids)
",77,"Yes"
"1562","/1424-2818/13/3/132",2021-01-14,2021-02-17,2021-02-22,2021-03-18,"(This article belongs to the Special Issue Systematics and Diversity of Annelids)
",63,"Yes"
"1563","/1424-2818/13/3/133",2021-02-20,2021-03-09,2021-03-17,2021-03-19,"(This article belongs to the Special Issue Biodiversity Conservation in Mediterranean Sea)
",27,"Yes"
"1564","/1424-2818/13/3/134",2021-03-04,2021-03-18,2021-03-19,2021-03-20,"(This article belongs to the Special Issue Advances in Diversity and Conservation of Terrestrial Small Mammals)
",16,"Yes"
"1565","/1424-2818/13/3/135",2021-02-12,2021-03-14,2021-03-16,2021-03-22,"(This article belongs to the Special Issue The Application of Microsatellite Markers in Evaluating Plant Genetic Diversity)
",38,"Yes"
"1566","/1424-2818/13/3/116",2021-02-26,2021-03-06,2021-03-07,2021-03-09,"(This article belongs to the Special Issue Conservation Genetics of Wildlife)
",11,"Yes"
"1567","/1424-2818/13/3/117",2021-01-20,2021-03-01,2021-03-03,2021-03-10,"(This article belongs to the Special Issue Diversity Aspects in Bats: Genetics, Morphology, Community Structure)
",49,"Yes"
"1568","/1424-2818/13/3/118",2021-01-29,2021-03-03,2021-03-06,2021-03-10,"(This article belongs to the Special Issue Weed Ecology and Diversity)
",40,"Yes"
"1569","/1424-2818/13/3/119",2021-02-07,2021-03-03,2021-03-10,2021-03-12,"(This article belongs to the Special Issue Freshwater Mollusk Conservation)
",33,"Yes"
"1570","/1424-2818/13/3/120",2021-01-22,2021-03-10,2021-03-10,2021-03-12,"(This article belongs to the Section Microbial Diversity and Culture Collections)
",49,"Yes"
"1571","/1424-2818/13/3/121",2020-12-31,2021-03-02,2021-03-03,2021-03-12,"(This article belongs to the Special Issue Ecology and Conservation of Parrots in Their Native and Non-Native Ranges)
",71,"Yes"
"1572","/1424-2818/13/3/122",2021-02-10,2021-03-03,2021-03-10,2021-03-12,"(This article belongs to the Special Issue Freshwater Mollusk Conservation)
",30,"Yes"
"1573","/1424-2818/13/3/123",2021-02-07,2021-03-08,2021-03-09,2021-03-13,"(This article belongs to the Special Issue Coral Reef Ecology and Biodiversity)
",34,"Yes"
"1574","/1424-2818/13/3/124",2021-01-29,2021-03-05,2021-03-08,2021-03-15,"(This article belongs to the Special Issue Evolution and Palaeobiology of Flightless Birds)
",45,"Yes"
"1575","/1424-2818/13/3/125",2021-01-22,2021-03-07,2021-03-10,2021-03-15,"(This article belongs to the Special Issue Diversity, Interaction and Bioprospecting of Plant-Associated Microbiomes)
",52,"Yes"
"1576","/1424-2818/13/3/107",2021-01-12,2021-02-20,2021-02-21,2021-03-01,"",48,"No"
"1577","/1424-2818/13/3/108",2021-02-05,2021-02-26,2021-03-01,2021-03-02,"(This article belongs to the Section Plant Diversity)
",25,"Yes"
"1578","/1424-2818/13/3/109",2021-02-04,2021-02-25,2021-02-26,2021-03-05,"(This article belongs to the Special Issue Biodiversity and Conservation of Tree Frogs)
",29,"Yes"
"1579","/1424-2818/13/3/110",2021-02-12,2021-02-24,2021-02-26,2021-03-05,"(This article belongs to the Special Issue Interactions between Oaks and Insects)
",21,"Yes"
"1580","/1424-2818/13/3/111",2021-01-21,2021-02-23,2021-02-26,2021-03-05,"(This article belongs to the Special Issue Bird Parasites)
",43,"Yes"
"1581","/1424-2818/13/3/112",2021-02-08,2021-02-26,2021-03-04,2021-03-05,"(This article belongs to the Special Issue Aquatic Restoration Ecology and Monitoring)
",25,"Yes"
"1582","/1424-2818/13/3/113",2021-02-13,2021-02-27,2021-03-04,2021-03-06,"",21,"No"
"1583","/1424-2818/13/3/114",2021-01-31,2021-02-26,2021-02-26,2021-03-07,"(This article belongs to the Special Issue Coral Reef Ecology and Biodiversity)
",35,"Yes"
"1584","/1424-2818/13/3/115",2021-02-08,2021-02-24,2021-03-04,2021-03-07,"(This article belongs to the Special Issue Interactions between Oaks and Insects)
",27,"Yes"
"1585","/1424-2818/13/2/97",2021-02-04,2021-02-16,2021-02-18,2021-02-23,"(This article belongs to the Section Plant Diversity)
",19,"Yes"
"1586","/1424-2818/13/2/98",2021-01-14,2021-02-05,2021-02-17,2021-02-23,"(This article belongs to the Special Issue Systematics and Diversity of Annelids)
",40,"Yes"
"1587","/1424-2818/13/2/96",2021-01-03,2021-01-19,2021-02-06,2021-02-23,"(This article belongs to the Special Issue The Ecology and Diversity of Orchids)
",51,"Yes"
"1588","/1424-2818/13/3/100",2021-02-07,2021-02-18,2021-02-18,2021-02-24,"(This article belongs to the Special Issue Fire-Dependent Ecosystems)
",17,"Yes"
"1589","/1424-2818/13/3/101",2020-12-11,2021-02-19,2021-02-19,2021-02-25,"(This article belongs to the Special Issue Soil Nematodes Research)
",76,"Yes"
"1590","/1424-2818/13/3/102",2021-02-07,2021-02-20,2021-02-21,2021-02-25,"(This article belongs to the Collection Stable Isotope Ecology)
",18,"Yes"
"1591","/1424-2818/13/3/103",2021-02-09,2021-02-16,2021-02-16,2021-02-25,"(This article belongs to the Special Issue Boreal Bird Ecology, Management and Conservation)
",16,"Yes"
"1592","/1424-2818/13/3/104",2020-12-31,2021-02-21,2021-02-21,2021-02-26,"(This article belongs to the Special Issue Historical and Current Diversity Patterns of Mediterranean Marine Species)
",57,"Yes"
"1593","/1424-2818/13/3/105",2020-11-27,2021-02-11,2021-02-16,2021-02-26,"(This article belongs to the Special Issue Microzooplankton Affecting Lower and Upper Food-Web Dynamics in Changing Aquatic Systems)
",91,"Yes"
"1594","/1424-2818/13/2/84",2021-01-10,2021-02-12,2021-02-13,2021-02-18,"",39,"No"
"1595","/1424-2818/13/2/87",2020-12-30,2021-02-10,2021-02-12,2021-02-18,"(This article belongs to the Special Issue Systematics and Diversity of Annelids)
",50,"Yes"
"1596","/1424-2818/13/2/88",2020-12-06,2021-02-10,2021-02-12,2021-02-19,"(This article belongs to the Special Issue Diversity, Biogeography and Community Ecology of Ants)
",75,"Yes"
"1597","/1424-2818/13/2/89",2021-02-04,2021-02-17,2021-02-18,2021-02-19,"",15,"No"
"1598","/1424-2818/13/2/90",2021-01-19,2021-02-08,2021-02-17,2021-02-20,"(This article belongs to the Special Issue Evolution and Palaeobiology of Flightless Birds)
",32,"Yes"
"1599","/1424-2818/13/2/91",2020-12-28,2021-02-15,2021-02-17,2021-02-20,"(This article belongs to the Special Issue Cave Communities: From the Surface Border to the Deep Darkness)
",54,"Yes"
"1600","/1424-2818/13/2/92",2020-12-31,2021-02-12,2021-02-18,2021-02-21,"(This article belongs to the Special Issue Global Patterns of Endemic and Threatened Species in Relation to Environment and Habitat)
",52,"Yes"
"1601","/1424-2818/13/2/93",2021-01-28,2021-02-13,2021-02-18,2021-02-21,"(This article belongs to the Special Issue Diversity and Ecological Impact of Parasites on Amphibians and Reptiles)
",24,"Yes"
"1602","/1424-2818/13/2/94",2021-01-22,2021-02-15,2021-02-18,2021-02-21,"(This article belongs to the Special Issue Ecology and Conservation of Parrots in Their Native and Non-Native Ranges)
",30,"Yes"
"1603","/1424-2818/13/2/76",2020-12-11,2021-02-03,2021-02-07,2021-02-12,"(This article belongs to the Special Issue Weed Ecology and Diversity)
",63,"Yes"
"1604","/1424-2818/13/2/77",2020-12-22,2021-01-29,2021-02-02,2021-02-12,"(This article belongs to the Special Issue Systematics and Diversity of Annelids)
",52,"Yes"
"1605","/1424-2818/13/2/78",2021-01-15,2021-02-05,2021-02-09,2021-02-13,"(This article belongs to the Special Issue The Ecology and Diversity of Orchids)
",29,"Yes"
"1606","/1424-2818/13/2/79",2021-02-02,2021-02-12,2021-02-12,2021-02-15,"(This article belongs to the Collection Interesting Images from the Sea)
",13,"Yes"
"1607","/1424-2818/13/2/81",2021-01-21,2021-02-10,2021-02-11,2021-02-15,"(This article belongs to the Special Issue Taxonomy, Diversity and Evolution of Bryophytes)
",25,"Yes"
"1608","/1424-2818/13/2/82",2020-11-10,2021-02-04,2021-02-08,2021-02-16,"(This article belongs to the Special Issue Microzooplankton Affecting Lower and Upper Food-Web Dynamics in Changing Aquatic Systems)
",98,"Yes"
"1609","/1424-2818/13/2/83",2021-01-28,2021-02-15,2021-02-15,2021-02-18,"",21,"No"
"1610","/1424-2818/13/2/85",2020-12-23,2021-02-04,2021-02-15,2021-02-18,"(This article belongs to the Special Issue Microbial Ecology in the Atmosphere)
",57,"Yes"
"1611","/1424-2818/13/2/86",2021-01-21,2021-02-15,2021-02-16,2021-02-18,"(This article belongs to the Special Issue Freshwater Mollusk Conservation)
",28,"Yes"
"1612","/1424-2818/13/2/66",2020-12-31,2021-02-02,2021-02-02,2021-02-05,"(This article belongs to the Special Issue Coral Reef Ecology and Biodiversity)
",36,"Yes"
"1613","/1424-2818/13/2/67",2021-01-15,2021-02-01,2021-02-04,2021-02-07,"(This article belongs to the Special Issue Evolutionary Ecology and Conservation of Native Plants)
",23,"Yes"
"1614","/1424-2818/13/2/68",2020-12-25,2021-01-21,2021-02-07,2021-02-09,"(This article belongs to the Special Issue Effects of Human Disturbance on Ecological Communities)
",46,"Yes"
"1615","/1424-2818/13/2/69",2020-11-17,2021-01-21,2021-02-03,2021-02-09,"(This article belongs to the Special Issue Impact of Anthropogenic Activities on Amphibians and Reptiles: Threats and Conservation)
",84,"Yes"
"1616","/1424-2818/13/2/70",2021-01-19,2021-02-05,2021-02-06,2021-02-09,"(This article belongs to the Section Plant Diversity)
",21,"Yes"
"1617","/1424-2818/13/2/71",2021-01-15,2021-02-05,2021-02-05,2021-02-09,"(This article belongs to the Special Issue Biodiversity Conservation in Mediterranean Sea)
",25,"Yes"
"1618","/1424-2818/13/2/72",2020-12-21,2021-02-04,2021-02-05,2021-02-09,"(This article belongs to the Special Issue Conservation Genetics and Biogeography of Seed Plant Species)
",50,"Yes"
"1619","/1424-2818/13/2/74",2020-12-30,2021-01-24,2021-01-26,2021-02-09,"(This article belongs to the Special Issue Systematics and Diversity of Annelids)
",41,"Yes"
"1620","/1424-2818/13/2/75",2020-12-29,2021-02-02,2021-02-07,2021-02-10,"(This article belongs to the Special Issue Bird Parasites)
",43,"Yes"
"1621","/1424-2818/13/2/73",2020-12-15,2021-01-25,2021-02-03,2021-02-10,"(This article belongs to the Section Microbial Diversity and Culture Collections)
",57,"Yes"
"1622","/1424-2818/13/2/56",2020-12-11,2021-01-18,2021-01-27,2021-02-01,"(This article belongs to the Special Issue Ecology and Diversity of Marine Decapods)
",52,"Yes"
"1623","/1424-2818/13/2/57",2020-12-23,2021-01-27,2021-01-28,2021-02-02,"(This article belongs to the Special Issue Patterns and Ecology of Jellyfish in Marine Environment)
",41,"Yes"
"1624","/1424-2818/13/2/58",2020-11-02,2021-01-28,2021-01-28,2021-02-03,"(This article belongs to the Special Issue Linking Plankton Diversity with Ecosystem Functioning and Services)
",93,"Yes"
"1625","/1424-2818/13/2/59",2020-12-31,2021-01-27,2021-01-29,2021-02-03,"(This article belongs to the Special Issue Contemporary Approaches to the Diversity of Plant Communities: Molecules, Evolution, Function, Ecoinformatics)
",34,"Yes"
"1626","/1424-2818/13/2/60",2020-12-31,2021-01-28,2021-01-28,2021-02-03,"(This article belongs to the Special Issue Systematics and Diversity of Annelids)
",34,"Yes"
"1627","/1424-2818/13/2/61",2020-11-30,2021-01-26,2021-01-28,2021-02-04,"(This article belongs to the Special Issue Diversity and Ecological Impact of Parasites on Amphibians and Reptiles)
",66,"Yes"
"1628","/1424-2818/13/2/62",2020-11-30,2021-01-28,2021-01-29,2021-02-04,"(This article belongs to the Special Issue Boreal Bird Ecology, Management and Conservation)
",66,"Yes"
"1629","/1424-2818/13/2/63",2020-11-30,2021-02-01,2021-02-02,2021-02-04,"(This article belongs to the Special Issue Conservation Genetics for Management of Threatened Plant and Animal Species)
",66,"Yes"
"1630","/1424-2818/13/2/64",2020-12-14,2021-01-15,2021-01-28,2021-02-04,"(This article belongs to the Special Issue Soil Nematodes Research)
",52,"Yes"
"1631","/1424-2818/13/2/65",2020-10-22,2021-01-29,2021-02-02,2021-02-05,"(This article belongs to the Special Issue Linking Plankton Diversity with Ecosystem Functioning and Services)
",106,"Yes"
"1632","/1424-2818/13/2/46",2020-10-22,2020-12-25,2020-12-28,2021-01-25,"(This article belongs to the Special Issue Ecology of Predation and Scavenging and the Interface)
",95,"Yes"
"1633","/1424-2818/13/2/47",2020-12-30,2021-01-22,2021-01-22,2021-01-26,"(This article belongs to the Special Issue Evolution and Palaeobiology of Flightless Birds)
",27,"Yes"
"1634","/1424-2818/13/2/48",2020-12-11,2021-01-14,2021-01-22,2021-01-27,"(This article belongs to the Special Issue Aquatic Restoration Ecology and Monitoring)
",47,"Yes"
"1635","/1424-2818/13/2/49",2020-12-18,2021-01-14,2021-01-20,2021-01-28,"(This article belongs to the Section Plant Diversity)
",41,"Yes"
"1636","/1424-2818/13/2/50",2020-12-21,2021-01-21,2021-01-22,2021-01-28,"",38,"No"
"1637","/1424-2818/13/2/51",2020-12-21,2021-01-13,2021-01-21,2021-01-29,"(This article belongs to the Special Issue Aquatic Restoration Ecology and Monitoring)
",39,"Yes"
"1638","/1424-2818/13/2/53",2020-11-04,2021-01-26,2021-01-26,2021-01-29,"(This article belongs to the Special Issue Diversity, Biogeography and Community Ecology of Ants)
",86,"Yes"
"1639","/1424-2818/13/2/52",2020-11-22,2021-01-20,2021-01-26,2021-01-29,"(This article belongs to the Collection Disturbance Ecology: A New Emerging Field in Basic/Applied Ecology and Conservation)
",68,"Yes"
"1640","/1424-2818/13/2/54",2020-12-30,2021-01-24,2021-01-26,2021-02-01,"(This article belongs to the Special Issue Taxonomy, Diversity and Evolution of Bryophytes)
",33,"Yes"
"1641","/1424-2818/13/2/55",2020-12-27,2021-01-28,2021-01-29,2021-02-01,"(This article belongs to the Special Issue Reptile Community Ecology and Conservation)
",36,"Yes"
"1642","/1424-2818/13/2/36",2020-12-17,2021-01-14,2021-01-18,2021-01-20,"(This article belongs to the Special Issue Systematics and Diversity of Annelids)
",34,"Yes"
"1643","/1424-2818/13/2/37",2020-11-18,2021-01-16,2021-01-18,2021-01-21,"(This article belongs to the Special Issue Patterns and Ecology of Jellyfish in Marine Environment)
",64,"Yes"
"1644","/1424-2818/13/2/39",2020-12-17,2021-01-14,2021-01-16,2021-01-21,"(This article belongs to the Special Issue Evolutionary Ecology and Conservation of Native Plants)
",35,"Yes"
"1645","/1424-2818/13/2/40",2020-12-24,2021-01-18,2021-01-18,2021-01-21,"(This article belongs to the Section Phylogeny and Evolution)
",28,"Yes"
"1646","/1424-2818/13/2/41",2020-12-28,2021-01-14,2021-01-15,2021-01-21,"(This article belongs to the Special Issue Systematics and Diversity of Annelids)
",24,"Yes"
"1647","/1424-2818/13/2/42",2020-11-25,2021-01-08,2021-01-20,2021-01-22,"(This article belongs to the Special Issue Effects of Human Disturbance on Ecological Communities)
",58,"Yes"
"1648","/1424-2818/13/2/43",2020-12-30,2021-01-19,2021-01-20,2021-01-24,"(This article belongs to the Special Issue Systematics and Diversity of Annelids)
",25,"Yes"
"1649","/1424-2818/13/2/44",2020-12-01,2021-01-17,2021-01-18,2021-01-24,"(This article belongs to the Special Issue Cave Communities: From the Surface Border to the Deep Darkness)
",54,"Yes"
"1650","/1424-2818/13/2/45",2021-01-14,2021-01-18,2021-01-18,2021-01-25,"(This article belongs to the Special Issue Systematics and Conservation of Neotropical Amphibians and Reptiles)
",11,"Yes"
"1651","/1424-2818/13/1/26",2020-12-15,2021-01-04,2021-01-08,2021-01-12,"(This article belongs to the Special Issue Cave Communities: From the Surface Border to the Deep Darkness)
",28,"Yes"
"1652","/1424-2818/13/1/28",2020-12-03,2021-01-04,2021-01-11,2021-01-13,"(This article belongs to the Special Issue Ecology of Predation and Scavenging and the Interface)
",41,"Yes"
"1653","/1424-2818/13/1/29",2020-11-17,2020-12-17,2020-12-21,2021-01-13,"(This article belongs to the Special Issue Systematics and Diversity of Annelids)
",57,"Yes"
"1654","/1424-2818/13/1/27",2020-11-17,2020-12-18,2021-01-06,2021-01-14,"(This article belongs to the Special Issue Evolutionary Genetics and Biogeography of Galaxiid Fishes)
",58,"Yes"
"1655","/1424-2818/13/1/30",2020-12-17,2021-01-08,2021-01-12,2021-01-14,"(This article belongs to the Section Plant Diversity)
",28,"Yes"
"1656","/1424-2818/13/1/31",2020-11-16,2020-12-21,2021-01-05,2021-01-15,"(This article belongs to the Special Issue Diversity, Ecology and Conservation of Alpine Plants)
",60,"Yes"
"1657","/1424-2818/13/1/32",2020-11-26,2020-12-23,2021-01-11,2021-01-15,"",50,"No"
"1658","/1424-2818/13/1/33",2020-11-17,2021-01-11,2021-01-12,2021-01-16,"(This article belongs to the Special Issue Biodiversity of Insect)
",60,"Yes"
"1659","/1424-2818/13/1/34",2020-11-30,2021-01-05,2021-01-12,2021-01-17,"(This article belongs to the Special Issue Using Environmental DNA as a Tool for Biomonitoring)
",48,"Yes"
